Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,78.669998,78.949997,78.470001,78.730003,78.730003,685600
2017-10-31,78.440002,78.580002,78.129997,78.150002,78.150002,832600
2017-11-01,78.349998,78.449997,78.029999,78.309998,78.309998,618700
2017-11-02,78.349998,79.160004,78.110001,79.099998,79.099998,598000
2017-11-03,79.339996,79.510002,79.110001,79.419998,79.419998,404100
2017-11-06,79.419998,79.790001,79.290001,79.750000,79.750000,332100
2017-11-07,79.410004,79.440002,78.870003,79.309998,79.309998,533000
2017-11-08,79.559998,79.559998,79.230003,79.419998,79.419998,506600
2017-11-09,79.150002,79.459999,78.900002,79.430000,79.430000,865700
2017-11-10,79.410004,79.410004,78.440002,78.739998,78.739998,610200
2017-11-13,78.279999,78.730003,78.050003,78.570000,78.570000,673900
2017-11-14,78.260002,78.620003,78.050003,78.449997,78.449997,532000
2017-11-15,78.000000,78.430000,77.669998,78.300003,78.300003,478400
2017-11-16,78.470001,79.019997,78.349998,78.809998,78.809998,542800
2017-11-17,78.580002,79.209999,78.470001,79.029999,79.029999,573100
2017-11-20,79.050003,79.430000,78.800003,78.930000,78.930000,637900
2017-11-21,79.300003,79.580002,78.949997,78.949997,78.949997,660300
2017-11-22,79.279999,79.970001,79.180000,79.790001,79.790001,728600
2017-11-24,79.730003,79.739998,79.430000,79.629997,79.629997,340900
2017-11-27,79.779999,79.779999,79.080002,79.120003,79.120003,591400
2017-11-28,78.720001,78.970001,78.065002,78.379997,78.379997,423193
