Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,143.389999,143.779999,142.130005,143.289993,143.289993,2145000
2017-10-31,143.179993,143.289993,142.160004,142.360001,142.360001,2255300
2017-11-01,142.259995,143.190002,141.470001,142.960007,142.960007,2060100
2017-11-02,142.500000,143.779999,141.929993,143.429993,143.429993,1585200
2017-11-03,143.429993,144.690002,143.100006,144.039993,144.039993,1336000
2017-11-06,143.119995,144.210007,142.289993,143.929993,143.929993,1488700
2017-11-07,144.479996,144.479996,142.940002,143.500000,143.500000,1284400
2017-11-08,143.759995,145.000000,143.000000,144.889999,144.889999,1208300
2017-11-09,144.610001,144.729996,142.970001,143.830002,143.830002,1288500
2017-11-10,143.520004,144.070007,142.699997,143.889999,143.889999,922500
2017-11-13,143.610001,144.279999,143.160004,143.919998,143.919998,1456200
2017-11-14,143.410004,145.500000,142.770004,144.960007,144.960007,1811900
2017-11-15,144.410004,145.000000,143.679993,144.259995,144.259995,1792800
2017-11-16,144.960007,147.279999,144.600006,147.039993,147.039993,2040100
2017-11-17,146.389999,146.789993,144.750000,145.449997,145.449997,2557100
2017-11-20,145.369995,146.850006,144.880005,146.570007,146.570007,1602600
2017-11-21,147.000000,148.470001,146.410004,148.009995,148.009995,1732000
2017-11-22,147.850006,148.320007,147.029999,147.110001,147.110001,1263700
2017-11-24,148.169998,148.169998,146.800003,147.630005,147.630005,601800
2017-11-27,148.000000,148.100006,147.429993,147.500000,147.500000,1323700
2017-11-28,148.009995,148.315002,147.779999,148.020004,148.020004,527705
