Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,113.400002,113.820000,113.389999,113.800003,113.800003,400300
2017-10-31,114.230003,114.480003,113.570000,114.199997,114.199997,303000
2017-11-01,116.360001,116.900002,115.930000,116.269997,116.269997,916200
2017-11-02,116.000000,116.129997,114.910004,115.519997,115.519997,587400
2017-11-03,115.169998,115.220001,114.620003,114.910004,114.910004,917900
2017-11-06,115.480003,115.540001,114.669998,114.989998,114.989998,688800
2017-11-07,114.510002,114.699997,113.839996,114.220001,114.220001,1140500
2017-11-08,114.000000,114.790001,113.790001,114.599998,114.599998,485900
2017-11-09,112.550003,112.849998,111.739998,112.639999,112.639999,635300
2017-11-10,113.110001,113.120003,112.089996,112.589996,112.589996,487000
2017-11-13,111.010002,112.400002,110.940002,112.370003,112.370003,518100
2017-11-14,113.129997,113.239998,112.489998,113.080002,113.080002,435500
2017-11-15,112.570000,113.430000,112.419998,112.879997,112.879997,663800
2017-11-16,113.440002,114.010002,113.309998,113.940002,113.940002,487300
2017-11-17,114.089996,114.279999,113.589996,113.750000,113.750000,393700
2017-11-20,113.650002,114.260002,113.529999,114.029999,114.029999,299600
2017-11-21,114.910004,115.570000,114.860001,115.290001,115.290001,287000
2017-11-22,114.720001,115.639999,113.540001,113.849998,113.849998,385000
2017-11-24,115.809998,116.470001,115.650002,116.410004,116.410004,294100
2017-11-27,116.000000,116.260002,115.570000,115.739998,115.739998,394000
2017-11-28,116.089996,116.120003,115.419998,115.580002,115.580002,100903
