Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,91.699997,92.059998,88.910004,90.959999,90.959999,6526200
2017-10-31,90.879997,91.820000,90.040001,90.250000,90.250000,7065600
2017-11-01,90.779999,93.339996,90.269997,92.440002,92.440002,7048800
2017-11-02,92.080002,92.339996,90.190002,91.019997,91.019997,4981900
2017-11-03,91.300003,92.559998,90.910004,92.309998,92.309998,3620800
2017-11-06,92.220001,93.580002,91.419998,92.959999,92.959999,5633600
2017-11-07,92.980003,95.680000,92.959999,93.959999,93.959999,7014000
2017-11-08,94.309998,96.370003,93.839996,95.709999,95.709999,6802600
2017-11-09,95.290001,96.370003,95.260002,95.889999,95.889999,5187000
2017-11-10,95.349998,95.940002,93.559998,95.430000,95.430000,6170100
2017-11-13,95.370003,95.419998,94.040001,95.120003,95.120003,4035700
2017-11-14,94.639999,94.910004,93.120003,94.750000,94.750000,4717300
2017-11-15,94.629997,94.699997,92.720001,93.760002,93.760002,4745700
2017-11-16,94.440002,95.169998,93.279999,94.470001,94.470001,4301600
2017-11-17,93.800003,94.489998,93.570000,93.610001,93.610001,3386400
2017-11-20,93.919998,94.309998,92.889999,93.599998,93.599998,4352200
2017-11-21,93.699997,95.400002,93.599998,94.680000,94.680000,4346200
2017-11-22,94.690002,95.400002,94.220001,94.470001,94.470001,2560700
2017-11-24,94.000000,94.970001,93.550003,94.720001,94.720001,1932900
2017-11-27,94.690002,95.629997,94.440002,95.419998,95.419998,3024700
2017-11-28,95.940002,96.889999,95.010002,95.637604,95.637604,1627688
