Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,68.769997,69.660004,68.010002,68.449997,68.449997,10400900
2017-10-31,68.360001,69.339996,68.360001,68.529999,68.529999,7199300
2017-11-01,68.820000,69.529999,68.190002,69.000000,69.000000,8433800
2017-11-02,69.139999,69.919998,69.110001,69.379997,69.379997,5378500
2017-11-03,69.300003,69.669998,68.120003,69.250000,69.250000,9901200
2017-11-06,68.230003,69.820000,66.449997,66.800003,66.800003,14183100
2017-11-07,66.860001,69.419998,66.680000,68.949997,68.949997,12134800
2017-11-08,68.910004,69.089996,68.400002,68.989998,68.989998,8661700
2017-11-09,69.199997,69.430000,68.459999,69.019997,69.019997,6992100
2017-11-10,69.629997,71.510002,69.190002,70.989998,70.989998,10300000
2017-11-13,71.180000,74.000000,70.290001,71.480003,71.480003,9874900
2017-11-14,71.150002,71.440002,69.910004,70.440002,70.440002,5964000
2017-11-15,70.000000,70.379997,69.400002,69.800003,69.800003,5333900
2017-11-16,70.099998,71.050003,69.550003,70.260002,70.260002,6447600
2017-11-17,70.250000,71.029999,70.000000,70.680000,70.680000,5382200
2017-11-20,70.580002,71.000000,69.769997,70.379997,70.379997,8490300
2017-11-21,70.680000,71.629997,70.529999,71.500000,71.500000,9609100
2017-11-22,71.389999,72.070000,71.199997,71.480003,71.480003,5315400
2017-11-24,71.889999,71.930000,70.500000,70.550003,70.550003,2992900
2017-11-27,70.620003,70.940002,70.209999,70.400002,70.400002,6001500
2017-11-28,70.639999,70.790001,70.000000,70.470001,70.470001,1539684
