Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,34.020000,34.330002,33.389999,33.540001,33.540001,51695600
2017-10-31,33.639999,33.840000,33.430000,33.650002,33.650002,36376400
2017-11-01,33.860001,33.939999,33.290001,33.549999,33.549999,37844700
2017-11-02,33.570000,34.419998,32.930000,33.169998,33.169998,72968200
2017-11-03,33.340000,33.389999,32.950001,33.299999,33.299999,40239300
2017-11-06,33.070000,33.080002,32.549999,32.860001,32.860001,47747000
2017-11-07,32.830002,33.119999,32.709999,33.070000,33.070000,30061000
2017-11-08,32.849998,33.500000,32.779999,33.439999,33.439999,87599200
2017-11-09,33.430000,34.450001,33.349998,34.000000,34.000000,69915900
2017-11-10,34.169998,34.480000,34.099998,34.220001,34.220001,57476600
2017-11-13,34.279999,34.360001,34.139999,34.169998,34.169998,28861800
2017-11-14,34.189999,34.200001,33.580002,33.720001,33.720001,30261200
2017-11-15,34.020000,34.200001,33.650002,33.810001,33.810001,32882300
2017-11-16,33.860001,34.660000,33.810001,34.520000,34.520000,39966200
2017-11-17,34.430000,34.880001,34.349998,34.509998,34.509998,36967200
2017-11-20,34.549999,34.900002,34.439999,34.639999,34.639999,31264700
2017-11-21,34.599998,34.750000,34.290001,34.330002,34.330002,35417000
2017-11-22,34.279999,34.910000,34.200001,34.869999,34.869999,26453900
2017-11-24,34.869999,34.950001,34.740002,34.810001,34.810001,9203100
2017-11-27,34.840000,35.009998,34.549999,34.680000,34.680000,26434500
2017-11-28,34.560001,35.040001,34.560001,34.930000,34.930000,8311568
