Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,120.040001,121.150002,119.860001,120.809998,118.909164,1343500
2017-10-31,122.110001,122.900002,121.940002,122.779999,120.848167,1603400
2017-11-01,122.440002,123.239998,122.000000,122.139999,120.218239,1347600
2017-11-02,121.900002,121.949997,120.620003,120.930000,119.027275,925400
2017-11-03,122.000000,122.370003,121.559998,121.730003,119.814697,892000
2017-11-06,121.660004,122.410004,120.510002,120.580002,118.682785,1566500
2017-11-07,118.599998,119.830002,118.470001,118.660004,116.792999,2582200
2017-11-08,117.970001,118.589996,117.910004,118.150002,116.291023,1811200
2017-11-09,117.720001,118.419998,117.500000,118.199997,116.340233,1262800
2017-11-10,117.239998,118.220001,116.930000,118.160004,116.300865,1466300
2017-11-13,116.989998,118.349998,116.910004,117.769997,115.916992,2739500
2017-11-14,114.800003,115.570000,114.410004,114.769997,114.769997,2154100
2017-11-15,113.699997,114.099998,113.449997,113.500000,113.500000,2739200
2017-11-16,115.779999,115.910004,114.790001,114.910004,114.910004,2016800
2017-11-17,114.930000,115.190002,114.580002,114.989998,114.989998,1591900
2017-11-20,114.779999,115.610001,114.709999,115.529999,115.529999,1393300
2017-11-21,115.279999,115.739998,115.050003,115.620003,115.620003,1300100
2017-11-22,116.650002,116.699997,115.190002,115.750000,115.750000,727500
2017-11-24,117.290001,117.620003,117.010002,117.559998,117.559998,731300
2017-11-27,117.739998,117.860001,117.099998,117.510002,117.510002,2066500
2017-11-28,118.239998,118.239998,117.540001,117.779999,117.779999,413041
