Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,65.349998,65.489998,64.580002,64.620003,64.620003,1465400
2017-10-31,64.379997,64.660004,63.970001,64.400002,64.400002,1442600
2017-11-01,65.010002,65.180000,64.589996,64.790001,64.790001,3346200
2017-11-02,64.650002,64.889999,64.339996,64.709999,64.709999,1497500
2017-11-03,65.089996,65.379997,65.050003,65.349998,65.349998,1470700
2017-11-06,64.980003,65.199997,64.879997,65.050003,65.050003,1191800
2017-11-07,64.320000,64.970001,64.309998,64.889999,64.889999,1462600
2017-11-08,64.779999,65.150002,64.769997,65.110001,65.110001,1336000
2017-11-09,64.839996,65.050003,64.639999,64.940002,64.940002,2487000
2017-11-10,65.050003,65.080002,64.660004,65.000000,65.000000,1271400
2017-11-13,64.870003,64.919998,64.610001,64.709999,64.709999,860500
2017-11-14,64.160004,64.360001,63.820000,64.190002,64.190002,1239600
2017-11-15,64.400002,64.470001,64.080002,64.150002,64.150002,1552000
2017-11-16,64.970001,65.629997,64.940002,65.570000,65.570000,2354800
2017-11-17,65.820000,66.459999,65.629997,66.180000,66.180000,2839300
2017-11-20,65.849998,66.410004,65.809998,66.129997,66.129997,3282700
2017-11-21,66.779999,67.440002,66.769997,67.410004,67.410004,2607400
2017-11-22,67.070000,67.129997,66.599998,66.800003,66.800003,1368600
2017-11-24,66.790001,66.809998,66.470001,66.779999,66.779999,576000
2017-11-27,66.760002,66.809998,66.169998,66.199997,66.199997,833500
2017-11-28,65.879997,65.959999,65.529999,65.720001,65.720001,478039
