Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,64.750000,64.800003,63.660000,64.050003,64.050003,6842300
2017-10-31,63.990002,64.730003,63.830002,64.220001,64.220001,7025400
2017-11-01,64.559998,65.029999,64.339996,64.699997,64.699997,5669200
2017-11-02,64.570000,64.750000,63.349998,63.900002,63.900002,8668100
2017-11-03,64.029999,64.300003,63.630001,63.910000,63.910000,7290200
2017-11-06,63.689999,63.950001,63.259998,63.450001,63.450001,6319400
2017-11-07,63.250000,64.370003,63.250000,64.309998,64.309998,6007400
2017-11-08,64.250000,65.169998,64.120003,64.589996,64.589996,5700500
2017-11-09,64.410004,64.790001,64.120003,64.510002,64.510002,3792600
2017-11-10,64.290001,65.260002,64.290001,65.019997,65.019997,4998200
2017-11-13,65.050003,66.059998,64.860001,65.839996,65.839996,8183800
2017-11-14,65.750000,66.279999,65.339996,65.730003,65.730003,8154100
2017-11-15,65.690002,65.989998,65.010002,65.260002,65.260002,4572700
2017-11-16,65.440002,66.110001,65.440002,65.879997,65.879997,5205700
2017-11-17,65.529999,66.500000,65.290001,66.419998,66.419998,6926800
2017-11-20,66.260002,66.739998,65.760002,65.830002,65.830002,5098700
2017-11-21,65.860001,66.360001,65.639999,65.650002,65.650002,4916400
2017-11-22,65.730003,65.849998,65.449997,65.489998,65.489998,5437700
2017-11-24,65.599998,65.599998,65.040001,65.480003,65.480003,2075600
2017-11-27,65.410004,65.589996,64.949997,65.070000,65.070000,4853200
2017-11-28,65.279999,65.239998,64.500000,64.879997,64.879997,1848225
