Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,27.650000,27.760000,27.459999,27.600000,27.600000,51357600
2017-10-31,27.639999,27.719999,27.340000,27.389999,27.389999,50311200
2017-11-01,27.639999,27.730000,27.360001,27.530001,27.530001,46527700
2017-11-02,27.510000,27.940001,27.280001,27.870001,27.870001,59692000
2017-11-03,27.730000,27.820000,27.620001,27.820000,27.820000,37816100
2017-11-06,27.740000,27.820000,27.620001,27.750000,27.750000,37261000
2017-11-07,27.740000,27.770000,27.020000,27.180000,27.180000,68342100
2017-11-08,26.959999,26.959999,26.490000,26.790001,26.790001,83128200
2017-11-09,26.490000,26.660000,26.120001,26.490000,26.490000,95448600
2017-11-10,26.590000,26.740000,26.459999,26.510000,26.510000,61105300
2017-11-13,26.260000,26.480000,26.139999,26.400000,26.400000,55902200
2017-11-14,26.260000,26.350000,26.080000,26.240000,26.240000,61596800
2017-11-15,25.990000,26.930000,25.809999,26.790001,26.790001,98274900
2017-11-16,26.910000,27.049999,26.740000,26.760000,26.760000,54565200
2017-11-17,26.510000,26.730000,26.440001,26.620001,26.620001,48420700
2017-11-20,26.740000,26.840000,26.540001,26.740000,26.740000,46328800
2017-11-21,26.799999,26.860001,26.690001,26.730000,26.730000,57749100
2017-11-22,26.770000,26.900000,26.590000,26.660000,26.660000,38103200
2017-11-24,26.719999,26.740000,26.570000,26.590000,26.590000,14273600
2017-11-27,26.520000,26.920000,26.510000,26.590000,26.590000,44606600
2017-11-28,26.620001,26.870001,26.565001,26.865000,26.865000,15816951
