Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,25.549999,25.670000,25.540001,25.610001,24.876253,140800
2017-10-31,25.360001,25.430000,25.230000,25.379999,24.652842,198200
2017-11-01,25.540001,25.650000,25.450001,25.520000,24.788832,90300
2017-11-02,25.600000,25.650000,25.459999,25.650000,24.915106,67500
2017-11-03,25.629999,25.650000,25.459999,25.530001,24.798546,69300
2017-11-06,25.000000,25.040001,24.150000,24.820000,24.108887,286800
2017-11-07,24.950001,24.969999,24.740000,24.790001,24.079746,147800
2017-11-08,25.000000,25.120001,24.969999,25.040001,24.322584,136200
2017-11-09,25.180000,25.280001,25.090000,25.200001,24.478001,217900
2017-11-10,24.639999,24.700001,24.540001,24.639999,24.639999,171400
2017-11-13,24.490000,24.610001,24.440001,24.590000,24.590000,204600
2017-11-14,24.469999,24.469999,24.190001,24.240000,24.240000,126800
2017-11-15,24.090000,24.160000,24.000000,24.110001,24.110001,182600
2017-11-16,24.150000,24.340000,24.139999,24.260000,24.260000,332800
2017-11-17,24.170000,24.230000,24.070000,24.190001,24.190001,199700
2017-11-20,24.200001,24.240000,24.100000,24.170000,24.170000,145700
2017-11-21,24.280001,24.370001,24.260000,24.299999,24.299999,165200
2017-11-22,24.240000,24.290001,24.150000,24.230000,24.230000,241100
2017-11-24,24.150000,24.160000,24.070000,24.139999,24.139999,96800
2017-11-27,24.100000,24.100000,23.959999,23.969999,23.969999,167000
2017-11-28,23.920000,23.987600,23.872999,23.987600,23.987600,53176
