Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,56.810001,56.990002,56.540001,56.930000,56.512619,1123300
2017-10-31,57.610001,58.139999,57.599998,57.959999,57.535065,1094900
2017-11-01,57.950001,57.980000,57.560001,57.560001,57.138000,973400
2017-11-02,57.189999,57.230000,56.750000,57.139999,57.139999,891200
2017-11-03,57.340000,57.480000,57.169998,57.270000,57.270000,742800
2017-11-06,57.070000,57.169998,56.930000,57.080002,57.080002,991000
2017-11-07,56.759998,56.990002,56.590000,56.849998,56.849998,1184100
2017-11-08,56.900002,57.500000,56.860001,57.470001,57.470001,965500
2017-11-09,57.220001,57.680000,56.930000,57.330002,57.330002,915500
2017-11-10,56.799999,57.290001,56.799999,57.279999,57.279999,1405000
2017-11-13,56.779999,57.220001,56.779999,57.110001,57.110001,1079200
2017-11-14,56.750000,57.130001,56.720001,57.080002,57.080002,862000
2017-11-15,57.049999,57.080002,56.619999,56.709999,56.709999,1203200
2017-11-16,56.930000,57.110001,56.759998,56.959999,56.959999,1452000
2017-11-17,56.560001,56.580002,56.029999,56.220001,56.220001,1248200
2017-11-20,56.689999,57.110001,56.470001,56.529999,56.529999,1569500
2017-11-21,56.900002,57.240002,56.900002,57.160000,57.160000,1354700
2017-11-22,57.369999,57.400002,56.639999,56.930000,56.930000,856700
2017-11-24,57.680000,57.930000,57.669998,57.860001,57.860001,518700
2017-11-27,58.189999,58.209999,57.570000,57.759998,57.759998,756000
2017-11-28,58.700001,58.759998,58.369999,58.439999,58.439999,564080
