Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,212.210007,212.770004,209.380005,209.389999,209.389999,2477400
2017-10-31,209.389999,210.520004,207.800003,210.220001,210.220001,3749600
2017-11-01,211.619995,212.630005,208.919998,209.529999,209.529999,1902900
2017-11-02,210.110001,211.490005,209.009995,211.100006,211.100006,2825900
2017-11-03,210.720001,213.830002,210.100006,212.869995,212.869995,2196900
2017-11-06,211.910004,213.929993,211.800003,212.119995,212.119995,2293700
2017-11-07,212.740005,213.539993,210.889999,212.699997,212.699997,1845800
2017-11-08,212.080002,212.929993,210.699997,210.770004,210.770004,2261100
2017-11-09,210.589996,211.759995,209.130005,211.559998,211.559998,1839700
2017-11-10,211.460007,211.809998,210.199997,211.070007,211.070007,1384700
2017-11-13,210.309998,213.539993,209.940002,212.660004,212.660004,2662200
2017-11-14,212.210007,212.699997,210.919998,211.710007,211.710007,1993900
2017-11-15,210.880005,211.979996,209.619995,209.860001,209.860001,1816300
2017-11-16,210.380005,212.009995,209.899994,211.130005,211.130005,1919600
2017-11-17,210.460007,211.460007,209.149994,209.899994,209.899994,1887500
2017-11-20,210.000000,210.679993,209.580002,210.250000,210.250000,2040400
2017-11-21,211.130005,212.850006,210.750000,212.600006,212.600006,2327200
2017-11-22,212.259995,212.809998,210.759995,211.220001,211.220001,2257800
2017-11-24,212.000000,212.929993,211.000000,212.509995,212.509995,744000
2017-11-27,212.250000,214.250000,211.809998,212.399994,212.399994,2852900
2017-11-28,213.880005,214.070007,212.509995,213.270004,213.270004,727788
