Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,145.679993,145.750000,144.529999,144.639999,143.903809,1805600
2017-10-31,144.350006,145.070007,144.089996,144.160004,143.426254,2443200
2017-11-01,144.589996,145.190002,144.229996,144.929993,144.192322,2161700
2017-11-02,144.720001,145.410004,143.860001,145.410004,144.669891,1944200
2017-11-03,145.399994,145.470001,144.779999,144.970001,144.232132,1423700
2017-11-06,145.490005,146.059998,145.149994,145.600006,144.858932,2038900
2017-11-07,145.809998,147.039993,145.710007,146.970001,146.221954,2613900
2017-11-08,146.809998,147.509995,146.539993,146.860001,146.112503,2514700
2017-11-09,146.270004,146.449997,144.619995,145.440002,144.699738,2354100
2017-11-10,144.839996,146.630005,144.399994,145.750000,145.008163,2908200
2017-11-13,145.669998,146.990005,145.250000,146.720001,145.973221,2014100
2017-11-14,146.100006,147.600006,145.750000,147.320007,146.570175,2311400
2017-11-15,146.679993,147.429993,146.210007,146.369995,145.625000,2521500
2017-11-16,146.320007,147.190002,146.009995,146.880005,146.880005,2208900
2017-11-17,146.380005,147.000000,146.199997,146.490005,146.490005,1637400
2017-11-20,146.419998,148.300003,146.419998,147.940002,147.940002,3554300
2017-11-21,148.250000,149.679993,148.250000,149.350006,149.350006,3028200
2017-11-22,149.490005,149.809998,148.779999,148.990005,148.990005,1815400
2017-11-24,149.369995,150.429993,149.289993,149.660004,149.660004,1196300
2017-11-27,149.910004,151.100006,149.710007,150.429993,150.429993,2267200
2017-11-28,151.070007,152.259995,151.039993,152.149994,152.149994,1025931
