Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,46.000000,46.070000,45.820000,45.860001,45.860001,7201900
2017-10-31,45.919998,46.169998,45.840000,45.980000,45.980000,6560500
2017-11-01,45.750000,46.090000,45.630001,45.799999,45.799999,7067600
2017-11-02,45.810001,45.950001,45.750000,45.880001,45.880001,8317800
2017-11-03,45.970001,46.160000,45.919998,45.970001,45.970001,4730400
2017-11-06,45.910000,45.919998,45.419998,45.470001,45.470001,7451300
2017-11-07,45.410000,45.950001,45.310001,45.939999,45.939999,9868000
2017-11-08,45.980000,46.189999,45.869999,46.180000,46.180000,7586900
2017-11-09,46.119999,46.389999,46.020000,46.230000,46.230000,6532400
2017-11-10,46.200001,46.639999,46.139999,46.540001,46.540001,8022900
2017-11-13,46.599998,46.820000,46.540001,46.720001,46.720001,7653600
2017-11-14,46.709999,47.480000,46.619999,47.430000,47.430000,17200700
2017-11-15,47.320000,47.459999,46.779999,46.810001,46.810001,12419100
2017-11-16,46.950001,46.980000,46.509998,46.549999,46.549999,12506400
2017-11-17,46.340000,46.380001,45.250000,45.709999,45.709999,19720700
2017-11-20,45.650002,45.880001,45.419998,45.459999,45.459999,19160900
2017-11-21,45.560001,45.950001,45.540001,45.779999,45.779999,10280800
2017-11-22,45.889999,45.930000,45.540001,45.840000,45.840000,8434400
2017-11-24,45.889999,46.049999,45.860001,45.880001,45.880001,2996300
2017-11-27,45.880001,45.990002,45.810001,45.900002,45.900002,5629600
2017-11-28,45.990002,46.150002,45.840000,45.930000,45.930000,2101321
