Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,141.080002,141.210007,139.320007,140.000000,139.147888,6034300
2017-10-31,140.020004,140.259995,138.979996,139.410004,138.561478,4832100
2017-11-01,139.830002,140.589996,139.339996,139.979996,139.128006,5006800
2017-11-02,140.110001,140.289993,139.110001,139.929993,139.078308,3494100
2017-11-03,139.729996,140.399994,139.300003,140.080002,139.227402,2737000
2017-11-06,140.009995,140.490005,139.720001,139.759995,138.909348,4220700
2017-11-07,140.080002,140.149994,138.910004,139.770004,138.919296,4201900
2017-11-08,139.699997,141.869995,139.460007,141.320007,140.459854,4440700
2017-11-09,140.860001,141.410004,139.800003,140.350006,139.495758,3517100
2017-11-10,140.130005,140.130005,138.610001,139.559998,138.710556,4240800
2017-11-13,139.009995,140.020004,138.419998,139.759995,138.909348,4322300
2017-11-14,139.570007,140.279999,138.919998,139.490005,138.640991,4078200
2017-11-15,139.229996,139.830002,138.750000,139.100006,138.253372,4811500
2017-11-16,139.419998,139.679993,138.639999,138.869995,138.024765,4193800
2017-11-17,138.300003,138.860001,137.889999,138.000000,137.160065,4247400
2017-11-20,138.149994,138.559998,137.740005,137.929993,137.090485,4266300
2017-11-21,138.449997,139.259995,138.190002,138.339996,137.497986,5660600
2017-11-22,138.300003,138.380005,136.600006,137.289993,136.454376,3917000
2017-11-24,137.500000,138.380005,137.309998,138.009995,137.169998,2606800
2017-11-27,137.509995,138.309998,137.479996,138.100006,138.100006,3929100
2017-11-28,138.300003,139.422501,138.251694,139.360001,139.360001,1171915
