Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,72.320000,72.610001,71.519997,71.680000,71.293419,5860800
2017-10-31,71.910004,72.470001,71.599998,72.309998,71.920021,6007600
2017-11-01,73.110001,73.580002,72.320000,73.320000,72.924576,7968500
2017-11-02,72.019997,73.199997,71.559998,72.040001,71.651482,10314300
2017-11-03,72.089996,72.269997,70.860001,71.160004,70.776230,8619100
2017-11-06,71.400002,71.730003,70.129997,70.239998,69.861183,9271000
2017-11-07,70.889999,71.150002,70.320000,71.139999,70.756332,6719000
2017-11-08,71.309998,71.500000,70.709999,70.809998,70.428108,6091400
2017-11-09,70.500000,70.540001,70.010002,70.230003,69.851242,4544500
2017-11-10,70.230003,70.489998,69.739998,69.970001,69.592644,7127100
2017-11-13,69.440002,70.650002,69.309998,70.459999,70.079994,6484600
2017-11-14,69.800003,69.930000,68.330002,68.570000,68.570000,8133000
2017-11-15,68.220001,69.139999,68.000000,68.970001,68.970001,14901100
2017-11-16,69.360001,70.769997,69.070000,70.680000,70.680000,9595800
2017-11-17,70.650002,71.209999,70.500000,70.739998,70.739998,8784100
2017-11-20,70.660004,71.269997,70.540001,70.849998,70.849998,5600200
2017-11-21,71.400002,71.779999,71.099998,71.260002,71.260002,8091900
2017-11-22,71.349998,71.379997,70.599998,70.599998,70.599998,6404000
2017-11-24,70.599998,71.389999,70.529999,71.160004,71.160004,2636200
2017-11-27,71.029999,71.050003,70.019997,70.129997,70.129997,6720200
2017-11-28,70.300003,70.889999,70.129997,70.773499,70.773499,2281126
