Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,108.599998,109.260002,107.699997,108.419998,108.419998,1040000
2017-10-31,108.120003,111.830002,107.900002,110.989998,110.989998,1852600
2017-11-01,111.940002,111.940002,108.550003,110.269997,110.269997,1096400
2017-11-02,109.919998,111.660004,109.180000,110.599998,110.599998,763400
2017-11-03,107.660004,110.930000,107.440002,109.760002,109.760002,1098500
2017-11-06,110.000000,110.599998,108.300003,108.419998,108.419998,1073200
2017-11-07,108.250000,108.980003,107.570000,108.529999,108.529999,751200
2017-11-08,108.139999,111.870003,107.769997,110.879997,110.879997,1263000
2017-11-09,108.419998,109.360001,104.500000,106.150002,106.150002,2128200
2017-11-10,105.790001,107.500000,104.849998,107.309998,107.309998,1181700
2017-11-13,106.580002,106.989998,105.510002,106.169998,106.169998,1135200
2017-11-14,106.040001,107.550003,105.550003,107.470001,107.470001,919300
2017-11-15,106.589996,107.349998,105.260002,106.610001,106.610001,679700
2017-11-16,107.040001,109.790001,106.980003,109.339996,109.339996,1009400
2017-11-17,110.000000,112.800003,109.839996,111.680000,111.680000,1854000
2017-11-20,111.889999,114.120003,111.430000,113.800003,113.800003,1898400
2017-11-21,113.959999,116.320000,113.599998,115.290001,115.290001,1538900
2017-11-22,115.400002,116.099998,114.250000,115.150002,115.150002,835500
2017-11-24,115.430000,116.620003,115.419998,116.139999,116.139999,501400
2017-11-27,116.370003,116.889999,114.440002,114.940002,114.940002,1487300
2017-11-28,115.309998,115.586899,113.360001,114.160004,114.160004,643976
