Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,56.860001,57.000000,56.160000,56.830002,56.830002,1649300
2017-10-31,57.000000,58.540001,56.959999,57.930000,57.930000,2405300
2017-11-01,58.340000,58.430000,57.599998,57.799999,57.799999,1735500
2017-11-02,57.910000,57.930000,57.389999,57.450001,57.450001,1279000
2017-11-03,57.209999,57.910000,57.090000,57.669998,57.669998,1368000
2017-11-06,57.700001,57.799999,57.330002,57.520000,57.520000,1615100
2017-11-07,57.500000,57.919998,57.360001,57.919998,57.919998,1721000
2017-11-08,57.919998,58.299999,57.660000,58.000000,58.000000,3257300
2017-11-09,56.000000,59.880001,56.000000,58.680000,58.680000,4808000
2017-11-10,58.599998,61.340000,58.270000,61.160000,61.160000,4588300
2017-11-13,60.970001,62.419998,60.840000,62.200001,62.200001,2927200
2017-11-14,61.730000,62.799999,61.200001,62.630001,62.630001,2966000
2017-11-15,62.540001,62.660000,61.459999,61.599998,61.599998,3375500
2017-11-16,61.650002,62.570000,61.360001,62.000000,62.000000,2729700
2017-11-17,61.980000,62.639999,61.740002,62.169998,62.169998,1801700
2017-11-20,60.529999,61.830002,60.150002,61.160000,61.160000,2451200
2017-11-21,61.340000,61.799999,61.040001,61.270000,61.270000,2550100
2017-11-22,61.410000,61.680000,60.869999,61.270000,61.270000,1150000
2017-11-24,61.060001,61.820000,61.060001,61.750000,61.750000,573600
2017-11-27,61.759998,61.980000,61.389999,61.770000,61.770000,1263400
2017-11-28,62.349998,62.680000,61.744999,61.810001,61.810001,747658
