Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,116.430000,116.970001,116.279999,116.730003,116.730003,2878200
2017-10-31,116.699997,117.070000,116.500000,117.050003,117.050003,2188100
2017-11-01,117.050003,117.730003,116.889999,117.300003,117.300003,2902500
2017-11-02,117.029999,117.730003,116.570000,117.459999,117.459999,3185900
2017-11-03,117.449997,118.199997,111.370003,115.019997,115.019997,25791200
2017-11-06,115.019997,116.879997,115.019997,116.720001,116.720001,8836900
2017-11-07,116.320000,116.980003,116.000000,116.660004,116.660004,3361600
2017-11-08,116.699997,117.559998,116.250000,116.339996,116.339996,5526300
2017-11-09,116.120003,116.599998,114.989998,115.309998,115.309998,3342800
2017-11-10,115.260002,116.250000,115.040001,116.050003,116.050003,2392800
2017-11-13,116.120003,116.199997,115.529999,115.650002,115.650002,2472600
2017-11-14,115.599998,115.949997,115.019997,115.500000,115.500000,3542500
2017-11-15,115.419998,115.430000,114.720001,115.000000,115.000000,2949700
2017-11-16,115.199997,115.879997,115.050003,115.190002,115.190002,3501100
2017-11-17,115.379997,115.699997,115.199997,115.500000,115.500000,2030600
2017-11-20,115.510002,115.910004,115.139999,115.180000,115.180000,1414800
2017-11-21,115.220001,115.610001,115.150002,115.320000,115.320000,1881100
2017-11-22,115.320000,115.860001,115.070000,115.150002,115.150002,1434500
2017-11-24,114.809998,115.199997,114.540001,114.650002,114.650002,1942400
2017-11-27,114.500000,115.080002,114.440002,114.529999,114.529999,2368900
2017-11-28,114.650002,114.849998,114.400002,114.500000,114.500000,1050125
