Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,38.349998,38.610001,38.119999,38.240002,38.240002,3805200
2017-10-31,38.240002,38.439999,34.720001,35.709999,35.709999,17996200
2017-11-01,35.630001,37.250000,35.299999,36.849998,36.849998,5703600
2017-11-02,36.080002,36.369999,34.959999,35.340000,35.340000,7329200
2017-11-03,35.070000,36.000000,35.029999,35.720001,35.720001,5468500
2017-11-06,36.110001,38.330002,35.700001,37.389999,37.389999,8418500
2017-11-07,38.389999,38.439999,36.560001,36.669998,36.669998,5187700
2017-11-08,36.720001,37.750000,36.259998,37.240002,37.240002,5854400
2017-11-09,36.630001,38.180000,36.570000,38.080002,38.080002,4659200
2017-11-10,37.930000,38.189999,37.529999,38.160000,38.160000,2451500
2017-11-13,37.689999,38.209999,37.369999,37.570000,37.570000,3572100
2017-11-14,37.290001,38.049999,37.130001,37.849998,37.849998,3732700
2017-11-15,37.779999,37.950001,37.240002,37.799999,37.799999,2446900
2017-11-16,37.279999,37.599998,36.810001,37.500000,37.500000,4741100
2017-11-17,37.430000,37.759998,36.650002,37.590000,37.590000,3378100
2017-11-20,37.400002,37.470001,36.250000,36.500000,36.500000,4333500
2017-11-21,36.169998,37.490002,36.169998,37.230000,37.230000,8026900
2017-11-22,37.110001,37.759998,36.990002,37.279999,37.279999,3324700
2017-11-24,37.169998,37.570000,36.889999,37.369999,37.369999,4938400
2017-11-27,37.259998,37.279999,36.119999,36.459999,36.459999,5268800
2017-11-28,36.520000,37.180000,35.920700,36.919998,36.919998,2160960
