Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,65.019997,66.610001,64.750000,66.459999,66.459999,3327400
2017-10-31,67.510002,68.980003,67.339996,67.519997,67.519997,3069900
2017-11-01,67.730003,67.900002,64.870003,65.489998,65.489998,3290100
2017-11-02,65.070000,65.750000,64.750000,65.470001,65.470001,2657100
2017-11-03,65.389999,65.839996,65.209999,65.430000,65.430000,1865500
2017-11-06,65.360001,65.809998,65.059998,65.709999,65.709999,1359900
2017-11-07,65.779999,66.239998,65.669998,65.919998,65.919998,1404900
2017-11-08,65.849998,66.470001,65.599998,66.279999,66.279999,1331700
2017-11-09,65.870003,66.110001,64.690002,65.480003,65.480003,1491800
2017-11-10,65.309998,65.559998,64.930000,65.309998,65.309998,1327900
2017-11-13,65.129997,65.550003,64.970001,65.470001,65.470001,1398800
2017-11-14,65.449997,65.620003,64.790001,65.070000,65.070000,1025700
2017-11-15,64.820000,65.150002,64.239998,64.779999,64.779999,1211600
2017-11-16,64.769997,65.769997,64.620003,65.540001,65.540001,1032300
2017-11-17,65.529999,66.099998,65.080002,65.400002,65.400002,1656600
2017-11-20,65.339996,65.779999,65.129997,65.730003,65.730003,1887700
2017-11-21,66.029999,66.730003,65.540001,66.680000,66.680000,1802700
2017-11-22,66.779999,71.430000,66.269997,70.029999,70.029999,8604900
2017-11-24,70.470001,70.809998,69.660004,70.570000,70.570000,2052800
2017-11-27,70.629997,70.879997,69.199997,69.519997,69.519997,3072400
2017-11-28,69.510002,69.889999,68.205002,69.199997,69.199997,1021579
