Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,28.820000,28.959999,28.740000,28.780001,28.254015,2620300
2017-10-31,28.860001,29.020000,28.709999,28.980000,28.450357,1770500
2017-11-01,29.389999,29.520000,29.299999,29.320000,28.784145,3114700
2017-11-02,29.370001,29.450001,29.219999,29.340000,28.803780,2021600
2017-11-03,29.180000,29.190001,28.920000,29.100000,28.568167,1918400
2017-11-06,29.180000,29.219999,29.070000,29.209999,28.676155,1998200
2017-11-07,29.110001,29.150000,28.870001,28.940001,28.411091,2034800
2017-11-08,28.740000,28.870001,28.639999,28.809999,28.283464,2468800
2017-11-09,29.170000,29.750000,29.139999,29.670000,29.127748,11021800
2017-11-10,29.240000,29.410000,29.160000,29.350000,28.813597,8388800
2017-11-13,28.719999,28.870001,28.709999,28.850000,28.322735,9212600
2017-11-14,30.000000,30.610001,29.969999,30.480000,29.922945,9634400
2017-11-15,30.680000,30.780001,30.580000,30.700001,30.138926,10866000
2017-11-16,30.540001,30.730000,30.520000,30.639999,30.080019,5246300
2017-11-17,30.650000,31.030001,30.600000,30.959999,30.394171,6858600
2017-11-20,30.830000,31.000000,30.820000,30.930000,30.364721,3292700
2017-11-21,30.930000,30.980000,30.830000,30.860001,30.296000,3875100
2017-11-22,30.230000,30.450001,30.160000,30.400000,30.400000,3097000
2017-11-24,30.639999,30.700001,30.559999,30.590000,30.590000,1603400
2017-11-27,30.650000,30.670000,30.389999,30.450001,30.450001,2408100
2017-11-28,30.320000,30.559999,30.290001,30.504999,30.504999,2051122
