Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,117.129997,117.769997,116.639999,117.580002,117.580002,2614100
2017-10-31,118.129997,119.839996,116.370003,119.599998,119.599998,5477400
2017-11-01,116.000000,116.599998,111.279999,114.470001,114.470001,9669200
2017-11-02,114.349998,114.519997,112.599998,112.690002,112.690002,3438300
2017-11-03,113.470001,113.760002,112.570000,113.199997,113.199997,2925300
2017-11-06,112.989998,113.500000,110.760002,112.459999,112.459999,3642500
2017-11-07,112.290001,112.720001,110.080002,111.699997,111.699997,2830300
2017-11-08,112.449997,115.599998,112.099998,114.150002,114.150002,3393900
2017-11-09,112.989998,113.300003,110.940002,111.889999,111.889999,3445700
2017-11-10,111.260002,112.830002,110.820000,112.750000,112.750000,2534000
2017-11-13,112.000000,113.239998,111.190002,112.010002,112.010002,3168100
2017-11-14,110.599998,113.900002,110.389999,112.269997,112.269997,3618000
2017-11-15,112.720001,112.870003,110.519997,111.480003,111.480003,2585900
2017-11-16,111.849998,113.129997,111.209999,111.599998,111.599998,2445800
2017-11-17,108.989998,109.550003,107.500000,108.820000,108.820000,8556400
2017-11-20,108.279999,108.449997,106.750000,107.639999,107.639999,5974700
2017-11-21,107.779999,108.769997,107.540001,107.709999,107.709999,3298400
2017-11-22,108.040001,108.440002,106.610001,107.320000,107.320000,2558200
2017-11-24,107.660004,108.580002,107.589996,107.940002,107.940002,1306300
2017-11-27,107.860001,108.290001,106.790001,106.989998,106.989998,2401200
2017-11-28,106.989998,109.099899,106.760002,109.019997,109.019997,2711810
