Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,206.869995,208.199997,204.500000,206.199997,206.199997,1389500
2017-10-31,207.330002,210.089996,206.520004,208.570007,208.570007,1646400
2017-11-01,210.449997,210.449997,200.539993,202.919998,202.919998,2806400
2017-11-02,203.000000,207.020004,201.509995,206.820007,206.820007,2365800
2017-11-03,207.199997,207.949997,205.020004,207.070007,207.070007,1882800
2017-11-06,207.570007,207.869995,204.399994,206.669998,206.669998,2248400
2017-11-07,206.580002,209.850006,206.500000,209.190002,209.190002,1360200
2017-11-08,209.199997,211.410004,206.880005,211.240005,211.240005,1565000
2017-11-09,209.380005,209.830002,203.250000,206.289993,206.289993,2125100
2017-11-10,205.860001,207.649994,204.559998,207.389999,207.389999,1715600
2017-11-13,205.369995,209.369995,204.559998,209.229996,209.229996,1457600
2017-11-14,208.759995,209.399994,206.550003,208.639999,208.639999,1005200
2017-11-15,210.000000,210.850006,206.050003,207.860001,207.860001,2177800
2017-11-16,208.509995,214.720001,208.500000,213.220001,213.220001,2259500
2017-11-17,216.869995,217.000000,209.550003,210.470001,210.470001,1960200
2017-11-20,211.720001,216.210007,211.550003,215.100006,215.100006,1949400
2017-11-21,217.149994,219.699997,216.539993,218.910004,218.910004,2149400
2017-11-22,219.199997,219.500000,214.240005,215.169998,215.169998,1882900
2017-11-24,216.080002,217.520004,215.630005,216.830002,216.830002,808700
2017-11-27,212.570007,213.460007,208.000000,210.929993,210.929993,2711800
2017-11-28,211.630005,215.389999,209.729996,214.369995,214.369995,1488239
