Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,37.810001,37.869999,36.939999,37.419998,37.419998,15653100
2017-10-31,37.840000,38.029999,37.275002,37.520000,37.520000,13581700
2017-11-01,38.000000,38.310001,37.720001,37.860001,37.860001,15800100
2017-11-02,38.240002,38.669998,37.665001,37.880001,37.880001,17726800
2017-11-03,38.400002,38.610001,38.209999,38.419998,38.419998,15409200
2017-11-06,39.009998,39.180000,38.599998,39.009998,39.009998,14493500
2017-11-07,39.689999,39.900002,39.090000,39.790001,39.790001,14580100
2017-11-08,39.910000,40.830002,39.849998,40.330002,40.330002,17107200
2017-11-09,40.189999,40.220001,38.889999,39.799999,39.799999,16914800
2017-11-10,39.830002,40.400002,39.169998,39.959999,39.959999,16868900
2017-11-13,41.970001,42.770000,40.849998,41.340000,41.340000,43667300
2017-11-14,41.000000,41.049999,38.250000,38.900002,38.900002,38892800
2017-11-15,38.500000,39.380001,37.790001,39.349998,39.349998,19456400
2017-11-16,39.639999,40.580002,39.340000,40.220001,40.220001,18078600
2017-11-17,40.340000,40.730000,39.950001,40.250000,40.250000,16665600
2017-11-20,40.360001,40.450001,38.900002,39.200001,39.200001,20091100
2017-11-21,39.494999,40.369999,39.494999,39.880001,39.880001,13821400
2017-11-22,40.200001,40.459999,39.450001,39.790001,39.790001,9320000
2017-11-24,39.720001,39.730000,39.049999,39.209999,39.209999,7256300
2017-11-27,39.000000,39.130001,38.520000,38.660000,38.660000,9568400
2017-11-28,38.759998,38.950001,38.299999,38.779999,38.779999,5376870
