Price
0.54776814890042769
0.63762922295052404
0.36802802738717882
-0.62051568081606301
-0.62051568081606301
-0.89011687637940817
-1.5191833371250059
-0.62051568081606301
0.36802802738717882
0.48785377653973405
-0.89011687637940817
-0.71037675486615937
-0.38086418251097393
-0.86015519684578146
-0.83020250401871465
-0.65046537807429783
-0.62051568081606301
1.8658124471834843
1.4464358052093704
1.4464358052093704
2.0455525686967331
