Price
1.682253652514873
1.1128012920648156
1.3334611188185066
1.8103742586402569
1.682253652514873
1.2338080412542465
-0.21117119290019132
-1.0012840919167192
-1.0084036433549282
-1.0938176180427805
-0.84468385641294064
-1.2646562446101977
-0.60978492678282148
-0.41047805984151148
-0.64537770128439997
-0.026098446145822699
-0.083044892272551504
-0.28947131065208065
-0.51725068884399084
-0.79485767353719017
-0.05457166920919216
