Date,Title,Link,Status,Source
"""Nov 10, 2017""","""BP plc (ADR) Stock Is a Strong Value Play With Huge\u00a0Upside""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/bp-strong-value-play-with-huge-upside/&cid=52779670762156&ei=bWQgWrmFBo7ijAGO95OIBQ&usg=AFQjCNGv92JTO7_9OEDdOLME0Y84S3u8YA""",1,"""Investorplace.com"""
"""Oct 31, 2017""","""BP plc (ADR) (BP) Stock Pops on Q3 Earnings\u00a0Beat""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://finance.yahoo.com/news/bp-plc-adr-bp-stock-170817672.html&cid=52779658641420&ei=bWQgWrmFBo7ijAGO95OIBQ&usg=AFQjCNGfy_nVTpBn5ON2q-stR2yNzD-9Zw""",2,"""Yahoo Finance"""
"""Nov 17, 2017""","""Why Investors Should Hold Off on Buying BP plc (ADR)\u00a0Stock""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/why-investors-should-hold-off-buying-bp/&cid=52779679995920&ei=bWQgWrmFBo7ijAGO95OIBQ&usg=AFQjCNEV4LVdPUXbxgY7lf5PALnZJ6KKiA""",3,"""Investorplace.com"""
"""Nov 3, 2017""","""One Good Quarter Is Not Enough for an Investment in BP plc (ADR)\u00a0Stock""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/bp-stock-one-good-quarter-is-not-enough/&cid=52779661870765&ei=bWQgWrmFBo7ijAGO95OIBQ&usg=AFQjCNHrRugA71GDTLn5hEmoZPwbg17Liw""",4,"""Investorplace.com"""
"""Nov 6, 2017""","""It Wasn't the Buyback That Made the BP plc (ADR) Stock Dividend\u00a0Safer""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/bp-stock-dividend-just-got-safer/&cid=52779664326249&ei=bWQgWrmFBo7ijAGO95OIBQ&usg=AFQjCNGPWh25cbiZ-MzNZTNEedRu1SjM0Q""",5,"""Investorplace.com"""
"""Nov 9, 2017""","""Thursday's Vital Data: AT&T Inc. (T), Macy's Inc. (M) and BP plc (ADR)\u00a0(BP)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/thursday-vital-data-att-inc-t-macys-inc-m-and-bp-plc-adr-bp/&cid=52779669388893&ei=bWQgWrmFBo7ijAGO95OIBQ&usg=AFQjCNH1-E30hkKkdKswggyfsR7wDwn-iA""",6,"""Investorplace.com"""
"""Nov 20, 2017""","""BP plc (ADR) (NYSE:BP) Technicals Mixed\u00a0Signals""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.livetradingnews.com/bp-plc-adr-nysebp-technicals-mixed-signals-62404.html&cid=52779683730454&ei=bWQgWrmFBo7ijAGO95OIBQ&usg=AFQjCNH-v0ZRIrca7OpIaz06TFtwCUJnCg""",Not Reachable,"""Live Trading News"""
"""7 hours ago""","""BP Stock Is as Good a Buy as It Has Been in\u00a0Years""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/bp-stock-good-buy/&cid=52779697931189&ei=bWQgWrmFBo7ijAGO95OIBQ&usg=AFQjCNFKqWhBs5dKJWtkXk9F2q6WqHruZw""",7,"""Investorplace.com"""
"""Nov 28, 2017""","""Is there a Bearish outlook for BP plc (ADR) (NYSE:BP) this\u00a0week?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://bzweekly.com/is-there-a-bearish-outlook-for-bp-plc-adr-nysebp-this-week/&cid=52779694991786&ei=bWQgWrmFBo7ijAGO95OIBQ&usg=AFQjCNEQK_HyHa1X4Ko3V9cNVsHSkrBJyA""",8,"""BZ Weekly"""
"""Nov 15, 2017""","""Here's Why It Looks Like BP plc's Current Rally Will\u00a0Last""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/bp-plc-rally-will-last/&cid=52779677763713&ei=bWQgWrmFBo7ijAGO95OIBQ&usg=AFQjCNGvUMRaaIGilVQLTXjLJr19vrs0Ng""",9,"""Investorplace.com"""
