Date,Title,Link,Status,Source
"""Nov 29, 2017""","""Nike Stock Has Run Out of\u00a0Upside""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://money.usnews.com/investing/stock-market-news/articles/2017-11-29/nike-inc-nke-stock&cid=52779696339583&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNHDdX_InMnt8G1samkAKqu7C_OGYg""",Not Reachable,"""U.S. News & World Report"""
"""8 hours ago""","""Nike, Inc. (NKE) Ex-Dividend Date Scheduled for December 01,\u00a02017""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.nasdaq.com/article/nike-inc-nke-ex-dividend-date-scheduled-for-december-01-2017-cm884549&cid=52779696126499&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNHriCupfo9mRv6VLPgnNS7uDIp7Xw""",1,"""Nasdaq"""
"""3 hours ago""","""Adidas files for review of Nike patent for FlyKnit\u00a0technology""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.bizjournals.com/portland/news/2017/11/30/adidas-files-for-review-of-nike-patent-for-flyknit.html&cid=0&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNFxLCy_iyA4VwINOSKAkkaP-7u5Qg""",2,"""Portland Business Journal"""
"""8 hours ago""","""Investors are upbeat on the prospect of these stock's: NIKE, Inc. (NKE), WEC\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://stocknewsjournal.com/2017/11/30/investors-are-upbeat-on-the-prospect-of-these-stocks-nike-inc-nke-wec-energy-group-inc-wec/&cid=52779694845793&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNF7ggZLOG9cZ4gpMuDhBVGVqfuBPw""",3,"""StockNewsJournal"""
"""Nov 27, 2017""","""Nike Vs. Under Armour: Black Friday Highlights Key\u00a0Differences""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4127723-nike-vs-armour-black-friday-highlights-key-differences&cid=0&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNEcCw8ITRE3Ql9An3l3vzoqgAma_Q""",Not Reachable,"""Seeking Alpha"""
"""Nov 16, 2017""","""NIKE, Inc. Announces 11 Percent Increase in Quarterly\u00a0Dividend""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.businesswire.com/news/home/20171116006350/en/NIKE-Announces-11-Percent-Increase-Quarterly-Dividend&cid=52779676588880&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNEeG5J5uyNlRIOyKEXdzt7RRbWoMA""",4,"""Business Wire (press release)"""
"""Nov 14, 2017""","""Nike Continues To Face\u00a0Headwinds""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4124614-nike-continues-face-headwinds&cid=52779675930584&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNHIc2Zb0uAwpTwcH4y0tBkFQsweIw""",5,"""Seeking Alpha"""
"""Nov 1, 2017""","""How Come Under Armour Stinks, But Not\u00a0Nike?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4119270-come-armour-stinks-nike&cid=52779656948047&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNG4qD4b9Dul39vgSTIISZF67LrBmQ""",Not Reachable,"""Seeking Alpha"""
"""Nov 29, 2017""","""These stock's have rarely let down their investors: NIKE, Inc. (NKE), PayPal\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://stocknewsjournal.com/2017/11/29/these-stocks-have-rarely-let-down-their-investors-nike-inc-nke-paypal-holdings-inc-pypl/&cid=52779690716855&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNFvtlZkDb5JVZUu8CJ2MN9dPSmZmQ""",6,"""StockNewsJournal"""
"""Nov 17, 2017""","""Nike shareholders ask the company to reconsider tax avoidance strategies after\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.bizjournals.com/portland/news/2017/11/17/nike-shareholders-ask-the-company-to-reconsider.html&cid=0&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNFYkDrcm6-lcARFCr_VWWfdjR7imQ""",7,"""Portland Business Journal"""
"""Nov 28, 2017""","""Nike Inc. (NKE) Closes 0.08% Down on the Day for November\u00a028""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.equities.com/news/nike-inc-nke-closes-0-08-down-on-the-day-for-november-28&cid=52779692855625&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNFPuocYhRIU6rJh__U844pLeTBs7Q""",Not Reachable,"""Equities.com"""
"""6 hours ago""","""Analysts Are Largely Bullish Or Bearish On Netlist, Inc. (NLST), NIKE, Inc.\u00a0(NKE)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://postanalyst.com/2017/11/30/analysts-are-largely-bullish-or-bearish-on-netlist-inc-nlst-nike-inc-nke/&cid=52779697968554&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNHxjNLQ_4A7S9v2uIifhSiuPP03jQ""",8,"""Post Analyst"""
"""Nov 24, 2017""","""Will Nike Inc (NYSE:NKE) Survive the Stiff Competition from\u00a0Adidas?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://news.stocktradersdaily.com/news_release/22/Will%2BNike%2BInc%2BNKE%2BSurvive%2Bthe%2BStiff%2BCompetition%2Bfrom%2BAdidas%2B1124173.html&cid=52779686306671&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNFhgj_NMNS_8OzixOyGAfNWNefPNw""",9,"""Stock Traders Daily"""
"""Nov 20, 2017""","""Nike - Great Long-Term Upside\u00a0Potential""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4126373-nike-great-long-term-upside-potential&cid=52779683607356&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNGPnJueg-IhGtroMdEKs92AhWxSFQ""",10,"""Seeking Alpha"""
"""Nov 3, 2017""","""Nike Inc (NKE) CHAIRMAN, PRESIDENT & CEO Mark G Parker Sold $7.4 million of\u00a0Shares""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.nasdaq.com/article/nike-inc-nke-chairman-president-ceo-mark-g-parker-sold-74-million-of-shares-cm871539&cid=52779660975974&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNGudNS95jVTUWzdnnP6a99IuR2xhg""",11,"""Nasdaq"""
"""Nov 14, 2017""","""Trade of the Day: Nike Inc Could Be a\u00a0Runner""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/trade-of-the-day-nike-inc-nke-stock-runner/&cid=52779673915727&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNHCbjExDkw7im1tk04ou7pwHcfKrQ""",12,"""Investorplace.com"""
"""Oct 30, 2017""","""Nike Inc Is Totally Rethinking Retail in North\u00a0America""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://finance.yahoo.com/news/nike-inc-totally-rethinking-retail-171200419.html&cid=52779658076627&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNEBq-AVXrWltrpOa3MH_20UiCVWkQ""",13,"""Yahoo Finance"""
"""Nov 2, 2017""","""Nike and Pendleton collaborate on new shoe\u00a0(Photos)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.bizjournals.com/portland/news/2017/11/02/nike-and-pendleton-collaborate-on-new-shoe-photos.html&cid=52779660349641&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNEHuPvWceHqeJ2IuFsV3-nFWbF0Vg""",14,"""Portland Business Journal"""
"""3 hours ago""","""Is It Time to Finally Buy Under Armour Inc\u00a0Stock?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/is-it-time-to-buy-under-armour-stock/&cid=52779698254479&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNH9F2UnzDGsGggVx9WJOWnoNE3JVQ""",15,"""Investorplace.com"""
"""Nov 9, 2017""","""How Nike built a tax-free paradise in Bermuda, The\u00a0Netherlands""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.bizjournals.com/portland/news/2017/11/09/how-nike-built-a-tax-free-paradise-in-bermuda-the.html&cid=52779672018152&ei=2o0gWtn3FMSPjAG5hbEY&usg=AFQjCNHvai13Q_k8U9Fgh00bBQr_zFj-1g""",16,"""Portland Business Journal"""
