Date,Title,Link,Status,Source
"""Nov 21, 2017""","""United Technologies Corporation (UTX) Closes 0.57% Up on the Day for November\u00a021""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.equities.com/news/united-technologies-corporation-utx-closes-0-57-up-on-the-day-for-november-21&cid=52779683129071&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNGMIZBtQvYzK3Q0njXYtUddB5Li-g""",Not Reachable,"""Equities.com"""
"""Nov 13, 2017""","""T-Hub And United Technologies Select Five Video Analytics Startups For\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://inc42.com/buzz/t-hub-united-technologies-startups-accelerator/&cid=0&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNEWYVGyRlLUk1lRK609T9OU_Sg36Q""",Not Reachable,"""Inc42 Media"""
"""7 hours ago""","""Early Moves to Watch: United Technologies Corporation (NYSE:\u00a0UTX)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://alphabetastock.com/early-moves-to-watch-united-technologies-corporation-nyse-utx/&cid=52779698188843&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNGT2M7RswJomR7Wf_WoTrhKPgxV3w""",10,"""Alpha Beta Stock"""
"""Nov 24, 2017""","""Two stocks you should always put money on: United Technologies Corporation\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://stocknewsjournal.com/2017/11/24/two-stocks-you-should-always-put-money-on-united-technologies-corporation-utx-commercial-metals-company-cmc/&cid=52779687519949&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNEiszdYABSTgXQbQ9gmEO1FbEdftw""",11,"""StockNewsJournal"""
"""Nov 27, 2017""","""EOD Risers: United Technologies Corporation, UnitedHealth Group Inc, Visa Inc\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.directorstalkinterviews.com/eod-risers-united-technologies-corporation-unitedhealth-group-inc-visa-inc-wal-mart-stores-inc-3/412740856&cid=52779693038727&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNErertKuTm1wn4H7USeGEmBzS5fMg""",12,"""DirectorsTalk Interviews"""
"""Nov 13, 2017""","""Why to Keeping Eye on United Technologies Corporation (UTX), Morgan Stanley\u00a0(MS)?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://stocknewsjournal.com/2017/11/13/why-to-keeping-eye-on-united-technologies-corporation-utx-morgan-stanley-ms/&cid=52779672259218&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNFQFSFbAbihAT4KrsrFCVsrvo0E4Q""",13,"""StockNewsJournal"""
"""Nov 29, 2017""","""Stocks Trend Prediction: Investors Bancorp, Inc. (ISBC), United Technologies\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://financialqz.com/2017/11/29/stocks-trend-prediction-investors-bancorp-inc-isbc-united-technologies-corporation-utx/&cid=52779692018340&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNFmZGSCsffcnRiOmn6hpjtwNCx9_A""",14,"""Market Movers"""
"""Nov 27, 2017""","""Breaking Down the Chart for United Technologies Corporation\u00a0(UTX)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://economicsandmoney.com/2017/11/27/breaking-down-the-chart-for-united-technologies-corporation-utx/&cid=52779692560450&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNFL_GeQ7EFsjtVN2Bot8qbplNrCBQ""",15,"""Economic News"""
"""Nov 17, 2017""","""The Boeing Company (BA) and United Technologies Corporation (UTX) Go\u00a0Head-to-head""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://stocknewsgazette.com/2017/11/17/the-boeing-company-ba-and-united-technologies-corporation-utx-go-head-to-head/&cid=52779678953100&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNGF8t2ZjGgkwN-hPV2KXjqe7LfUmg""",16,"""StockNewsGazette"""
"""Nov 27, 2017""","""What Traders Are Missing About United Technologies Corporation (UTX), Horizon\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://postanalyst.com/2017/11/27/what-traders-are-missing-about-united-technologies-corporation-utx-horizon-pharma-public-limited-company-hznp/&cid=52779686429238&ei=D7UgWqiWEIfSjAHDvqqQDA&usg=AFQjCNHCUMU9wlSAwaNlQCBuVaZ4gXIaZA""",17,"""Post Analyst"""
