Date,Title,Link,Status,Source
"""Nov 29, 2017""","""Pounding the Pavement on Shares of Ebay Inc\u00a0(EBAY)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://finnewsweek.com/pounding-the-pavement-on-shares-of-ebay-inc-ebay/560573/&cid=52779695968713&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNHbBH9y9IiF5uIkBGsF3vpuFCi9hA""",30,"""Financial Newsweek"""
"""19 hours ago""","""Painstaking stock:- eBay Inc. (NASDAQ:EBAY) a Specialty Retail, Other\u00a0Company""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.thestreetpoint.com/2017/11/29/painstaking-stock-ebay-inc-nasdaqebay-a-specialty-retail-other-company/&cid=52779693676403&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNHl7x27R4mNurdwEesQkg8kTj_hjg""",31,"""The Stock Street (press release)"""
"""Nov 27, 2017""","""eBay Inc. (EBAY)- Stocks Gaining\u00a0Momentum""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://nasdaqtimes.com/ebay-inc-ebay-stocks-gaining-momentum/&cid=52779689770363&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNFF-YPWeAPPdtCWeWBwmQf7V_TWMQ""",32,"""NASDAQ Times"""
"""17 hours ago""","""eBay Inc. (NASDAQ: EBAY) \u2013 Technical Indicators under\u00a0Consideration""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://alphabetastock.com/ebay-inc-nasdaq-ebay-technical-indicators-under-consideration/&cid=52779691579183&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNHObmSC6GgPGVnVB-mx0QmrgPJvUw""",33,"""Alpha Beta Stock"""
"""18 hours ago""","""eBay Inc. (EBAY) Tights Shoes to Boost up Long-Term\u00a0Obligations""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.stockmarketstop.com/ebay-inc-ebay-tights-shoes-to-boost-up-long-term-obligations/875476/&cid=52779695836607&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNHXfVLmaUp03aUEIHltCN08Htdrww""",34,"""Stock News Stop"""
"""13 hours ago""","""Analyst Ideas For Two Stocks: Host Hotels & Resorts, Inc. (HST), eBay Inc.\u00a0(EBAY)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://usacommercedaily.com/2017/11/29/analyst-ideas-for-two-stocks-host-hotels-resorts-inc-hst-ebay-inc-ebay/&cid=52779692970104&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNGJs2s1gYAQUuopD58x8nr7tkvkYA""",35,"""USA Commerce Daily"""
"""Nov 28, 2017""","""Snippy Overview on Stock's Performances:- eBay Inc. (NASDAQ:EBAY) a Specialty\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.thestreetpoint.com/2017/11/28/snippy-overview-on-stocks-performances-ebay-inc-nasdaqebay-a-specialty-retail-other-company/&cid=52779693356682&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNF60RA75s1AciJnb9raerpOEGxVOw""",36,"""The Stock Street (press release)"""
"""17 hours ago""","""May This Data Fuel Up Investor's Confidence \u2013 eBay Inc. (NASDAQ:\u00a0EBAY)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.hotstockspoint.com/2017/11/may-this-data-fuel-up-investors-confidence-ebay-inc-nasdaq-ebay/&cid=52779696483960&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNFYQTDQVkXvaHzmqRIutmq-19x9iQ""",37,"""Hot Stocks Point"""
"""Nov 29, 2017""","""A Look at Valuation For Shares of Ebay Inc 6.0% NTS\u00a0(EBAYL)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://stockpressdaily.com/a-look-at-valuation-for-shares-of-ebay-inc-6-0-nts-ebayl/&cid=52779695597076&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNFh_PjkB5ucq7urlTiYUGjGCQV5yg""",38,"""Stock Press Daily"""
"""Nov 27, 2017""","""Is It Undervalued? Look at the P/E Ratio: Alaska Air Group, Inc. (ALK), eBay\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://allstocknews.com/2017/11/27/is-it-undervalued-look-at-the-pe-ratio-alaska-air-group-inc-alk-ebay-inc-ebay/&cid=52779689106328&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNFGB5yXfp7Z39f_egCfKWWQ_zzj3Q""",39,"""AllStockNews"""
"""16 hours ago""","""Measuring Ebay Inc (EBAY)'s Levels Via the\u00a0Charts""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://baxternewsreview.com/measuring-ebay-inc-ebays-levels-via-the-charts/317598/&cid=52779696596446&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNE56Pa3P82TuxMOEfePdnbttNlbMw""",40,"""Baxter Review"""
"""Nov 27, 2017""","""What Does Wall Street Say about eBay Inc.\u00a0(NASDAQ:EBAY)?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.nystocknews.com/2017/11/27/what-does-wall-street-say-about-ebay-inc-nasdaqebay/&cid=52779693656252&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNGG1TPOZZNWXeWIHTh4ww0cJMc-EQ""",41,"""NY Stock News"""
"""14 hours ago""","""eBay Inc. (NASDAQ:EBAY) \u2013 P/E Ratio in\u00a0Focus""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://nasdaqjournal.com/index.php/2017/11/29/ebay-inc-nasdaqebay-p-e-ratio-in-focus/&cid=52779696379998&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNEupCa_FwDPe_TkeCFW1ViE6OgsuQ""",Not Reachable,"""Nasdaq Journal (press release)"""
"""21 hours ago""","""Ebay Inc (EBAY) Needle Moving\u00a0-3.63%""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://mtnvnews.com/ebay-inc-ebay-needle-moving-3-63/357718/&cid=52779696273718&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNGh2Gl0mHyxrSP5MkWVaqb0ndoaHQ""",42,"""MTNV"""
"""19 hours ago""","""Market Desk: Reviewing the Numbers for eBay Inc.\u00a0(NasdaqGS:EBAY)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://finnewsweek.com/market-desk-reviewing-the-numbers-for-ebay-inc-nasdaqgsebay/561390/&cid=52779696485382&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNFEomYLV9BCSluMu0M3zG_t4YrSow""",Not Reachable,"""Financial Newsweek"""
"""12 hours ago""","""Short Term Technical look \u2013 eBay Inc.\u00a0(EBAY)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.stocksgallery.com/2017/11/29/short-term-technical-look-ebay-inc-ebay/&cid=52779692845875&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNHmVLerubZ4FItb3hcyFVOMx8i3kA""",Not Reachable,"""Stocks Gallery"""
"""15 hours ago""","""eBay Inc. (EBAY) has a value of $35.99 per share While O'Reilly Automotive\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.stocksgallery.com/2017/11/29/ebay-inc-ebay-has-a-value-of-35-99-per-share-while-oreilly-automotive-inc-orly-is-stand-at-216-34-2/&cid=52779695517408&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNFbvqpqK4IyAuhp2kE6K_Q2isVi8A""",43,"""Stocks Gallery"""
"""Nov 29, 2017""","""Peeling The Layers Back on Valuation For eBay Inc.\u00a0(NasdaqGS:EBAY)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://mtnvnews.com/peeling-the-layers-back-on-valuation-for-ebay-inc-nasdaqgsebay/356138/&cid=52779694059154&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNH30Gj7oe-oYr4rrq6RAMVHFEaiNA""",Not Reachable,"""MTNV"""
"""22 hours ago""","""The New Corporate Perk: Gassing Up at\u00a0Work""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.foxbusiness.com/features/2017/11/29/new-corporate-perk-gassing-up-at-work.html&cid=0&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNH-jkYk2-2YWmkx-8W-EMMoKwt6fQ""",44,"""Fox Business"""
"""Nov 27, 2017""","""Technical Watch \u2013 eBay Inc. (EBAY) -8.75% off from One Year\u00a0High""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.analystsbuzz.com/2017/11/27/technical-watch-ebay-inc-ebay-8-75-off-from-one-year-high/&cid=52779693231033&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNFDFNnzCr1thuSOElpIBJmChWKoJA""",45,"""Voice Of Analysts"""
"""18 hours ago""","""eBay Inc. (EBAY) In Active Momentum Stocks- AngloGold Ashanti Limited\u00a0(AU)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.investingbizz.com/2017/11/ebay-inc-ebay-in-active-momentum-stocks-anglogold-ashanti-limited-au/&cid=52779696401442&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNGd6jdUB_I_CyOUkUU2huQ1cGllBg""",46,"""Investing News Update"""
"""11 hours ago""","""PayPal: Money\u00a0Moves""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4128591-paypal-money-moves&cid=52779695789444&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNG0dJXWKEyvEyg3S5DEkoXjTru6rg""",47,"""Seeking Alpha"""
"""19 hours ago""","""What Kind of Picture Are the Technicals Painting For Ebay Inc 6.0% NTS\u00a0(EBAYL)?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://sheridandaily.com/what-kind-of-picture-are-the-technicals-painting-for-ebay-inc-6-0-nts-ebayl/430437/&cid=0&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNEwLI6EwFTipruckfr6fEMelSJqyQ""",Not Reachable,"""Sheridan Daily"""
"""Nov 29, 2017""","""eBay Inc. (NASDAQ:EBAY) Shares Sold by Smead Capital Management\u00a0Inc.""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://weekherald.com/2017/11/29/ebay-inc-ebay-position-decreased-by-smead-capital-management-inc.html&cid=52779695978059&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNEyDw7KSVM03SPtBipFMQqiC5-kww""",Not Reachable,"""Week Herald"""
"""19 hours ago""","""Noteworthy stock: eBay Inc. (EBAY) stock price concludes at $35.50 with move\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.isstories.com/2017/11/29/noteworthy-stock-ebay-inc-ebay-stock-price-concludes-at-35-50-with-move-of-1-36/&cid=52779696035904&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNGI_HoUzoqdzzusiKioPTzgI1pbSw""",48,"""Click Daily Finance"""
"""Nov 13, 2017""","""EBAY SAYS TO MATCH PRICES ON SOME BLACK FRIDAY DEALS FROM OTHER MAJOR\u00a0RETAILERS""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3711828&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNFYILkwGymqRRls11zy-YXq3I8odg""",Not Reachable,"""Reuters Key Development"""
"""Oct 18, 2017""","""EBay reports Q3 non-GAAP EPS of $0.48 from continuing\u00a0operations""","""//www.google.com/url?source=finance&q=http%3A%2F%2Fwww.reuters.com%2Ffinance%2Fstocks%2FEBAY.O%2Fkey-developments%2Farticle%2F3689636&ei=6MUfWsCvBcTg2Aa3y6-YAw&usg=AFQjCNHVtrcXE3bvaxXEAJyD7LcBJ6dDFw""",Not Reachable,"""Reuters Key Development"""
