Date,Title,Link,Status,Source
"""11 hours ago""","""Twenty-First Century Fox Inc. (FOXA) Rises 4.02% for November\u00a029""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.equities.com/news/twenty-first-century-fox-inc-foxa-rises-4-02-for-november-29&cid=52779695606906&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNGrUZibLIEBk_-VV0hVLbo-Wl8Q_A""",Not Reachable,"""Equities.com"""
"""11 hours ago""","""Twenty-First Century Fox Inc. (FOX) Rises 3.75% for November\u00a029""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.equities.com/news/twenty-first-century-fox-inc-fox-rises-3-75-for-november-29&cid=0&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNFxjjyNOlpKZHzGVFp1ZxsFAwJ_ww""",Not Reachable,"""Equities.com"""
"""15 hours ago""","""Fox's Murdoch: We'd never buy\u00a0CNN""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/news/3315146-foxs-murdoch-never-buy-cnn&cid=52779696578279&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNEEC7MqPm5953NJts-XGzfvEZhfWw""",1,"""Seeking Alpha"""
"""Nov 7, 2017""","""Why Twenty-First Century Fox Inc. Stock Popped\u00a0Today""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.nasdaq.com/article/why-twenty-first-century-fox-inc-stock-popped-today-cm872700&cid=52779663293560&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNHFDw2dDf-AsETYbW--XrsFWUOwMg""",2,"""Nasdaq"""
"""Nov 20, 2017""","""21st Century Fox in $90 million settlement tied to sexual harassment\u00a0scandal""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.reuters.com/article/us-fox-settlement/21st-century-fox-in-90-million-settlement-tied-to-sexual-harassment-scandal-idUSKBN1DK2NI&cid=52779684119216&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNGZVVSFdP85pTHpbjjIOxIMzTuk2g""",3,"""Reuters"""
"""Nov 8, 2017""","""Twenty-First Century Fox's quarterly revenue beats\u00a0Street""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.reuters.com/article/us-fox-results/twenty-first-century-foxs-quarterly-revenue-beats-street-idUSKBN1D8327&cid=52779666844879&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNGolEIBJLB6hBLt4Od2FNPRNE4YEA""",4,"""Reuters"""
"""Nov 17, 2017""","""Twenty-First Century Fox shares jump on signs of more takeover\u00a0interest""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.stltoday.com/business/local/twenty-first-century-fox-shares-jump-on-signs-of-more/article_81ef2a21-4054-5ca0-8ba3-2346952733cb.html&cid=52779680720468&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNHKfVXfRZ6ooBAy_fMrLZu_nw2gHA""",5,"""STLtoday.com"""
"""Nov 25, 2017""","""TWENTY-FIRST CENTURY FOX INVESTIGATION INITIATED BY FORMER LOUISIANA ATTORNEY\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.prnewswire.com/news-releases/twenty-first-century-fox-investigation-initiated-by-former-louisiana-attorney-general-kahn-swick--foti-llc-investigates-the-officers-and-directors-of-twenty-first-century-fox-inc---fox-300561057.html&cid=52779689857544&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNGf2xuqamqysjKSP-twn9nNqNttTQ""",6,"""PR Newswire (press release)"""
"""Nov 27, 2017""","""Drilling Down Into Twenty-First Century Fox, Inc.\u00a0(FOXA)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.stocknewsjournal.com/2017/11/27/drilling-down-into-twenty-first-century-fox-inc-foxa-6/&cid=52779691131238&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNEG_4yb6-7Ac43fSMBXRxz8MOFDFQ""",7,"""StockNewsJournal"""
"""Nov 3, 2017""","""Twenty-First Century Fox Inc. (FOX) Dips 2.86% for November\u00a003""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.equities.com/news/twenty-first-century-fox-inc-fox-dips-2-86-for-november-03&cid=52779659592248&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNEW2Q_blOuZewVWMZfFQtX7sqLLAA""",Not Reachable,"""Equities.com"""
"""Nov 16, 2017""","""Why Walt Disney Co Should Buy Twenty-First Century Fox\u00a0Inc""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/why-disney-should-buy-fox/&cid=52779676481934&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNG2_eKtc9sa_6CpNo5IZCKFSi0-_w""",8,"""Investorplace.com"""
"""Nov 9, 2017""","""The Fall of TV Accelerates With Twenty-First Century Fox\u00a0Inc""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/the-fall-of-tv-accelerates-with-fox/&cid=52779668787106&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNHuwNo3GYnnog_PDbBud6aFde1dXg""",9,"""Investorplace.com"""
"""Nov 9, 2017""","""21st Century Fox (FOXA) Q1 Earnings & Sales Top\u00a0Estimates""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.nasdaq.com/article/21st-century-fox-foxa-q1-earnings-sales-top-estimates-cm874534&cid=52779668718757&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNFrUVL6_6eKOhtFRNJ1zHxQvrW3lw""",10,"""Nasdaq"""
"""Nov 15, 2017""","""Fox denies soccer bribery trial\u00a0allegations""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/news/3312602-fox-denies-soccer-bribery-trial-allegations&cid=52779676197810&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNHCX7dY88B69lZxRN0fjfw45ST0FA""",Not Reachable,"""Seeking Alpha"""
"""21 hours ago""","""Short Term Technical Analysis: Twenty-First Century Fox, Inc. (FOXA), Nuance\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://financialqz.com/2017/11/29/short-term-technical-analysis-twenty-first-century-fox-inc-foxa-nuance-communications-inc-nuan/&cid=52779696484038&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNE5eRakkT1iyd-BI29cPtpbDzpmPQ""",11,"""Market Movers"""
"""20 hours ago""","""Comparable Company Analysis: PG&E Corporation (PCG), Twenty-First Century Fox\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://allstocknews.com/2017/11/29/comparable-company-analysis-pge-corporation-pcg-twenty-first-century-fox-inc-fox/&cid=52779694737339&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNEPKjAviREUcj4dBTMhTSec8F91KA""",12,"""AllStockNews"""
"""Nov 20, 2017""","""Why to Keeping Eye on AT&T Inc. (T), Twenty-First Century Fox, Inc.\u00a0(FOXA)?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://stocknewsjournal.com/2017/11/20/why-to-keeping-eye-on-att-inc-t-twenty-first-century-fox-inc-foxa-2/&cid=52779681020246&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNEokMcgvSIYKs_jBeYci2EMhEwgpQ""",13,"""StockNewsJournal"""
"""Nov 14, 2017""","""SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.prnewswire.com/news-releases/shareholder-alert-pomerantz-law-firm-investigates-claims-on-behalf-of-investors-of-twenty-first-century-fox-inc--foxa-300556115.html&cid=52779677850758&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNFf990lnQ4mFo-vlqoJjEJdp10Shg""",14,"""PR Newswire (press release)"""
"""20 hours ago""","""Check Out the Odds on Twenty-First Century Fox, Inc. (FOXA), DISH Network\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://allstocknews.com/2017/11/29/check-out-the-odds-on-twenty-first-century-fox-inc-foxa-dish-network-corporation-dish/&cid=0&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNEsTxAF9AdddAtMJtA1JunMiBhQ0Q""",15,"""AllStockNews"""
"""Nov 15, 2017""","""SHAREHOLDER ALERT: Bronstein, Gewirtz & Grossman, LLC Announces Investigation\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.prnewswire.com/news-releases/shareholder-alert-bronstein-gewirtz--grossman-llc-announces-investigation-of-twenty-first-century-fox-inc-fox-300556813.html&cid=52779669303094&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNFv6e-x3aUczVyi0S5opStmiaNyPw""",16,"""PR Newswire (press release)"""
"""Nov 27, 2017""","""Analyzing Stocks On Analyst Opinion: Twenty-First Century Fox, Inc. (FOX\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.postanalyst.com/2017/11/27/analyzing-stocks-on-analyst-opinion-twenty-first-century-fox-inc-fox-dicks-sporting-goods-inc-dks/&cid=52779692972540&ei=UdcfWsGjCcOx2AbN24OgCg&usg=AFQjCNFyAyiqciXPmZeoImmgyxWZuu8GHw""",17,"""Post Analyst"""
