Date,Title,Link,Status,Source
"""20 hours ago""","""Windows 10 reaches 600M active monthly\u00a0devices""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/news/3315168-windows-10-reaches-600m-active-monthly-devices&cid=52779695023197&ei=BSwgWtGILNGP2AbtzJ6ABA&usg=AFQjCNHkSKXRhtjcnnM2eJJAq0aFW8xNYQ""",Not Reachable,"""Seeking Alpha"""
"""17 hours ago""","""Microsoft Corporation (MSFT) Closes 1.81% Down on the Day for November\u00a029""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.equities.com/news/microsoft-corporation-msft-closes-1-81-down-on-the-day-for-november-29&cid=52779695546697&ei=BSwgWtGILNGP2AbtzJ6ABA&usg=AFQjCNGyCUw9oAcu4ZeW_qTNJvn3SOdkpQ""",Not Reachable,"""Equities.com"""
"""Nov 29, 2017""","""Microsoft to rebuild its Redmond\u00a0campus""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/news/3314960-microsoft-rebuild-redmond-campus&cid=0&ei=BSwgWtGILNGP2AbtzJ6ABA&usg=AFQjCNFLizgJx7pzRYAxdPQ-oJSWXmhZ9Q""",Not Reachable,"""Seeking Alpha"""
"""17 hours ago""","""Microsoft holds annual shareholders\u00a0meeting""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.prnewswire.com/news-releases/microsoft-holds-annual-shareholders-meeting-300563951.html&cid=52779696935928&ei=BSwgWtGILNGP2AbtzJ6ABA&usg=AFQjCNF-YDMMe4eXu4z6AJWpbzaHKoCGng""",1,"""PR Newswire (press release)"""
"""Nov 21, 2017""","""Microsoft Corporation Quietly Gives Up\u00a0Smartphones""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/microsoft-corporation-msft-gives-up-smartphones/&cid=52779684974066&ei=BSwgWtGILNGP2AbtzJ6ABA&usg=AFQjCNGqjIYYRBRrBK1UMlaEOzdVIS8xYA""",2,"""Investorplace.com"""
"""23 hours ago""","""Microsoft Corporation Stacks The Deck Against AWS With Azure\u00a0Stack""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.valuewalk.com/2017/11/microsoft-corporation-stacks-deck-aws-azure-stack/&cid=52779692635667&ei=BSwgWtGILNGP2AbtzJ6ABA&usg=AFQjCNHcZLCV35Nh12TB8qiR0r9K2wuxjg""",Not Reachable,"""ValueWalk"""
"""Nov 24, 2017""","""Microsoft Corporation (MSFT) Closes 0.18% Up on the Day for November\u00a024""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.equities.com/news/microsoft-corporation-msft-closes-0-18-up-on-the-day-for-november-24&cid=52779687544224&ei=BSwgWtGILNGP2AbtzJ6ABA&usg=AFQjCNEkS3aK9ampOkcQP_aK2DSd_IJpgQ""",Not Reachable,"""Equities.com"""
"""Nov 17, 2017""","""Is Microsoft Corporation Seeing a Top in Facebook and Selling $240M\u00a0Stake?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/trading-microsoft-240-million-facebook-stake/&cid=52779678926665&ei=BSwgWtGILNGP2AbtzJ6ABA&usg=AFQjCNGdp8riin-_H0pCImV0sJs8jG8WHQ""",3,"""Investorplace.com"""
"""8 hours ago""","""Top of the chart stocks in today's market Microsoft Corporation\u00a0(NASDAQ:MSFT)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://news4j.com/2017/11/30/top-of-the-chart-stocks-in-todays-market-microsoft-corporation-nasdaqmsft/&cid=52779695546697&ei=BSwgWtGILNGP2AbtzJ6ABA&usg=AFQjCNEKMQnOY9B6pM16OphBrmTiH5-W3w""",4,"""The News Journal"""
"""Nov 24, 2017""","""Should Microsoft Buy\u00a0Workday?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4127394-microsoft-buy-workday&cid=0&ei=BSwgWtGILNGP2AbtzJ6ABA&usg=AFQjCNHW2yxmcofHqOT3iHB5KK42CLqItA""",Not Reachable,"""Seeking Alpha"""
