Date,Title,Link,Status,Source
"""4 hours ago""","""Tesla Is the Exception That Proves the Rule on Board\u00a0Pay""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.bloomberg.com/gadfly/articles/2017-11-30/tesla-is-the-exception-that-proves-the-rule-on-board-pay&cid=52779697973550&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNGdPS__8yOWgFsW12C9uDpAf_BQrw""",1,"""Bloomberg"""
"""Nov 16, 2017""","""Now Elon Musk Is Going to Blow Your\u00a0Mind""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.usnews.com/investing/stock-market-news/articles/2017-11-16/tesla-inc-tsla-stock-elon-musk&cid=52779677650327&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNFX5dqFiermlFwyj1qY2GkxUt7g4A""",Not Reachable,"""U.S. News & World Report"""
"""Nov 27, 2017""","""Are Strong Bolt Sales Good or Bad for Tesla Inc\u00a0Stock?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/are-strong-bolt-sales-good-or-bad-for-tesla/&cid=52779687765679&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNGHssdTw2NWXGuWkHHdBwZDAiJL6g""",2,"""Investorplace.com"""
"""Nov 28, 2017""","""Chinese Rival to Tesla Faces a Debt\u00a0Crunch""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.bloomberg.com/news/articles/2017-11-28/chinese-rival-to-elon-musk-is-said-to-face-crunch-at-car-startup&cid=52779694032972&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNGnscO2FuclNYN6bHP269F_nHjy8w""",3,"""Bloomberg"""
"""Nov 14, 2017""","""Better Buy: Ford Motor Company vs. Tesla\u00a0Inc.""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.fool.com/investing/2017/11/14/better-buy-ford-motor-co-vs-tesla-inc.aspx&cid=52779673974559&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNFwNzjp8hmMZmAbNjhPTVOBll5png""",4,"""Motley Fool"""
"""Nov 1, 2017""","""Tesla Inc (TSLA) Slumps on Earnings Loss, Model 3\u00a0Delays""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://money.usnews.com/investing/stock-market-news/articles/2017-11-01/tesla-inc-tsla-stock-slumps-on-earnings-loss-model-3-delays&cid=52779654646793&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNH86FL7qLKCxjI01GuzilaX9y6D3w""",Not Reachable,"""U.S. News & World Report"""
"""Nov 8, 2017""","""Better Buy: Toyota Motor Corporation vs. Tesla\u00a0Inc.""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.fool.com/investing/2017/11/08/better-buy-toyota-motor-corporation-vs-tesla-inc.aspx&cid=52779666173382&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNHFFWuay4Q1dh3GUMgWUKlSTmfX2w""",5,"""Motley Fool"""
"""Nov 24, 2017""","""Tesla Semi Pricing\u00a0Missteps""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4127520-tesla-semi-pricing-missteps&cid=52779686027220&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNGu-dxxV4-U4n6Pbw9hnHjMxvsrxw""",Not Reachable,"""Seeking Alpha"""
"""5 hours ago""","""Which Way Traders Signposts Tesla, Inc. (TSLA), F5 Networks, Inc. (FFIV)\u00a0Stocks?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.stocknewsjournal.com/2017/11/30/which-way-traders-signposts-tesla-inc-tsla-f5-networks-inc-ffiv-stocks/&cid=52779697113357&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNEFm6RNOQSfYas8UIp8gxyycHbpQg""",6,"""StockNewsJournal"""
"""Nov 2, 2017""","""Ouch! Why Tesla, Inc. Stock Got Slammed\u00a0Thursday""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.fool.com/investing/2017/11/02/ouch-why-tesla-inc-stock-got-slammed-thursday.aspx&cid=52779659888316&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNG-8EszvQwIxFur7AmUpnv0QP939w""",7,"""Motley Fool"""
"""Nov 27, 2017""","""Tesla's Cars Cost Over $2000 Per Year To\u00a0Service""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4127826-teslas-cars-cost-2000-per-year-service&cid=52779694005031&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNENfEiJ-B7SGsl--yYZs0UEuVdK9A""",8,"""Seeking Alpha"""
"""Nov 27, 2017""","""Tesla: A Potential Roadmap\u00a0Forward""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4127942-tesla-potential-roadmap-forward&cid=52779692186854&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNGWeTOJ3H97vF2ttVEL9g2wJMEt7Q""",9,"""Seeking Alpha"""
"""Nov 14, 2017""","""Can a Semi Truck Drive Tesla Inc Stock If All Eyes Are on the Model 3\u00a0Car?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://finance.yahoo.com/news/semi-truck-drive-tesla-inc-100107206.html&cid=52779674806315&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNGr7a0qRM5WU0nivDi3Z6MHAwziNg""",10,"""Yahoo News"""
"""Nov 28, 2017""","""Tesla Truck gets DHL order as shippers test\u00a0Semi""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.reuters.com/article/us-tesla-truck/tesla-truck-gets-dhl-order-as-shippers-test-semi-idUSKBN1DS2MF&cid=52779694009112&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNE_nqDfZI_pPs18vmoTtK97zjYTjg""",11,"""Reuters"""
"""Nov 21, 2017""","""Tesla's Burning Through Nearly Half a Million Dollars Every\u00a0Hour""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.bloomberg.com/news/articles/2017-11-21/tesla-is-blowing-through-8-000-every-minute-amid-model-3-woes&cid=52779685346607&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNEXhmIeI7poBugYk5L_VhAJDlSxJQ""",12,"""Bloomberg"""
"""4 hours ago""","""Tesla's Semi Truck Demand Is Growing Quickly\u00a0(TSLA)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://stocknews.com/news/tsla-teslas-semi-truck-demand-is-growing-quickly-tsla/&cid=52779696017935&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNEW1naHmCdbCBC2zHrzEkzpjeHylA""",13,"""StockNews.com (blog)"""
"""Nov 4, 2017""","""3 Must-See Elon Musk Quotes From Tesla, Inc.'s Earnings\u00a0Call""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.fool.com/investing/2017/11/04/3-must-see-elon-musk-quotes-from-tesla-incs-earnin.aspx&cid=52779661534570&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNE0CHMGzCgMIDzufFZXTq_U64PG2A""",14,"""Motley Fool"""
"""Nov 15, 2017""","""Why the Market Is Losing Confidence in Tesla Inc\u00a0Stock""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://investorplace.com/2017/11/why-market-is-losing-confidence-in-tesla/&cid=52779679249870&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNGUtTbfJ7vLuTldKgtgHyOH4ai4zA""",15,"""Investorplace.com"""
"""Nov 20, 2017""","""RM LAW Announces Class Action Lawsuit Against Tesla,\u00a0Inc.""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.prnewswire.com/news-releases/rm-law-announces-class-action-lawsuit-against-tesla-inc-300559842.html&cid=52779684985921&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNENhA7YXKM583jsHuvODGPH6bGJpw""",16,"""PR Newswire (press release)"""
"""Nov 21, 2017""","""Gsa Capital Partners Llp Buys Yandex NV, Tesla Inc, The Priceline Group Inc\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.nasdaq.com/article/gsa-capital-partners-llp-buys-yandex-nv-tesla-inc-the-priceline-group-inc-sells-chipotle-cm880801&cid=52779685227397&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNEnHD6MCs2PQ-THktioB5v0uvlRTQ""",17,"""Nasdaq"""
"""21 hours ago""","""The Hype Behind Tesla, Inc. (TSLA), WEC Energy Group, Inc.\u00a0(WEC)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://allstocknews.com/2017/11/29/the-hype-behind-tesla-inc-tsla-wec-energy-group-inc-wec/&cid=52779692288965&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNFUvIVmUg5u2KFqBDWl3MXnaUGvIg""",18,"""AllStockNews"""
"""5 hours ago""","""Challenges And Opportunities For Tesla, Inc. (TSLA), RAIT Financial Trust\u00a0(RAS)""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://allstocknews.com/2017/11/30/challenges-and-opportunities-for-tesla-inc-tsla-rait-financial-trust-ras/&cid=52779693587778&ei=sUwgWtGgJNihjAHU9JWIAg&usg=AFQjCNG8GC2JkjZ5oh5iWLsAXLLrIM3DIA""",19,"""AllStockNews"""
