Date,Title,Link,Status,Source
"""Nov 13, 2017""","""Walgreens Boots Alliance - Fairly Valued Dividend\u00a0Aristocrat""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4124444-walgreens-boots-alliance-fairly-valued-dividend-aristocrat&cid=52779672325010&ei=6VAgWsGKO8KU2AbU2LbQCw&usg=AFQjCNFGtodwx9KSY2fXWPN-flyuaJ8S2g""",Not Reachable,"""Seeking Alpha"""
"""Nov 28, 2017""","""Walgreens Boots Alliance Inc. (WBA) Rises 4.11% for November\u00a028""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.equities.com/news/walgreens-boots-alliance-inc-wba-rises-4-11-for-november-28&cid=52779695517408&ei=6VAgWsGKO8KU2AbU2LbQCw&usg=AFQjCNEg0LXY-iJDT5uOPqsTWjegl4SHow""",Not Reachable,"""Equities.com"""
"""Nov 29, 2017""","""Another motive To buy these stock: Walgreens Boots Alliance, Inc. (WBA), Range\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://www.stocknewsjournal.com/2017/11/29/another-motive-to-buy-these-stock-walgreens-boots-alliance-inc-wba-range-resources-corporation-rrc/&cid=52779695517408&ei=6VAgWsGKO8KU2AbU2LbQCw&usg=AFQjCNEZ-pjQiIaCKstIL1qy0HKq0RGKHw""",1,"""StockNewsJournal"""
"""Nov 27, 2017""","""Rite Aid Announces First Closings of Asset Sale to Walgreens Boots\u00a0Alliance""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.businesswire.com/news/home/20171127005980/en/Rite-Aid-Announces-Closings-Asset-Sale-Walgreens&cid=52779686866351&ei=6VAgWsGKO8KU2AbU2LbQCw&usg=AFQjCNFhjNOlT4ftYwemQLN3WQ6oVQR4Og""",2,"""Business Wire (press release)"""
"""Nov 22, 2017""","""Dividend Aristocrats In Focus Part 47: Walgreens Boots\u00a0Alliance""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4127110-dividend-aristocrats-focus-part-47-walgreens-boots-alliance&cid=52779686331834&ei=6VAgWsGKO8KU2AbU2LbQCw&usg=AFQjCNHZrVdKsoQgvZ6nJ4Fjn_BVPL7ljg""",Not Reachable,"""Seeking Alpha"""
"""Nov 9, 2017""","""Walgreens Boots Alliance, Inc. (WBA) Ex-Dividend Date Scheduled for November\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.nasdaq.com/article/walgreens-boots-alliance-inc-wba-ex-dividend-date-scheduled-for-november-10-2017-cm874556&cid=52779671303571&ei=6VAgWsGKO8KU2AbU2LbQCw&usg=AFQjCNFCx25MIau2QQPljEG9pivvqY4rBw""",3,"""Nasdaq"""
"""Oct 31, 2017""","""Is The Plunge Of Walgreens Boots Alliance To A 3-Year Low\u00a0Justified?""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://seekingalpha.com/article/4118719-plunge-walgreens-boots-alliance-3-year-low-justified&cid=52779655986325&ei=6VAgWsGKO8KU2AbU2LbQCw&usg=AFQjCNHI4AobStXA_au9Yf4U_RBbex-gGw""",Not Reachable,"""Seeking Alpha"""
"""Nov 20, 2017""","""Walgreens Boots Alliance Recommends Stockholders Reject Mini-Tender Offer by\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.businesswire.com/news/home/20171120005370/en/Walgreens-Boots-Alliance-Recommends-Stockholders-Reject-Mini-Tender&cid=52779680339084&ei=6VAgWsGKO8KU2AbU2LbQCw&usg=AFQjCNHv_wk03ORrEdgkzi25QHYKiNniVw""",4,"""Business Wire (press release)"""
"""Nov 27, 2017""","""Analyst's Predictions on Overstock.com, Inc. (OSTK), Walgreens Boots Alliance\u00a0...""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=https://stocknewsjournal.com/2017/11/27/analysts-predictions-on-overstock-com-inc-ostk-walgreens-boots-alliance-inc-wba/&cid=52779694845909&ei=6VAgWsGKO8KU2AbU2LbQCw&usg=AFQjCNFkruy5ZKlb4nv59m-r4whp-I1udQ""",5,"""StockNewsJournal"""
"""Nov 8, 2017""","""Ex-Dividend Reminder: Icahn Enterprises, Seaboard and Walgreens Boots\u00a0Alliance""","""http://news.google.com/news/url?sa=T&ct2=us&fd=S&url=http://www.nasdaq.com/article/ex-dividend-reminder-icahn-enterprises-seaboard-and-walgreens-boots-alliance-cm873742&cid=52779665656056&ei=6VAgWsGKO8KU2AbU2LbQCw&usg=AFQjCNH_hv7oVrvVLZuPXM9FJA1I49TTtw""",6,"""Nasdaq"""
