,AABA,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMTD,AMZN,ASML,ATVI,AVGO,BATRA,BATRK,BIDU,CELG,CERN,CHTR,CMCSA,CME,COST,CSCO,CSX,CTRP,CTSH,DISH,DLTR,EA,EBAY,EQIX,ERIC,ESRX,EXPE,FB,FISV,FITB,FOX,GILD,GOOG,GOOGL,IBKR,ILMN,INCY,INTC,INTU,ISRG,JD,KHC,LRCX,LSXMA,LSXMK,MAR,MCHP,MDLZ,MNST,MSFT,MU,MYL,NFLX,NTES,NTRS,NVDA,NXPI,ORLY,PAYX,PCAR,PCLN,PFF,PYPL,QCOM,QQQ,REGN,ROST,RYAAY,SBAC,SBUX,SHPG,SIRI,SWKS,TMUS,TROW,TSLA,TXN,VCSH,VOD,VRTX,WB,WBA,WDAY,WDC,WLTW,WPPGY,XLNX,ABBV,ABEV,ABT,ACN,AXP,AZN,BA,BABA,BAC,BBL,BHP,BLK,BMY,BNS,BP,BTI,BUD,C,CAT,CHL,CVS,CVX,DCM,DEO,DIS,DWDP,GE,GS,GSK,HD,HDB,HON,HSBC,IBM,ING,ISF,ITUB,JNJ,JPM,KO,LFC,LLY,LMT,MA,MCD,MDT,MMM,MO,MRK,MS,MTU,NEE,NKE,NVO,NVS,ORCL,PEP,PFE,PG,PM,PTR,RIO,RY,SAN,SAP,SLB,SNP,SNY,T,TD,TM,TMO,TOT,TSM,UL,UN,UNH,UNP,UPS,USB,UTX,V,VZ,WBK,WFC,WMT,XOM
JD,0.452618806642,0.400639642748,0.322350973411,0.408250410963,0.439624962927,0.392694378272,0.436899971293,0.377926335659,0.44594433249,0.446253800997,0.462305465489,0.438357678586,0.359571538939,0.499256542497,0.434352708968,0.371501511288,0.392634588896,0.391272621208,0.506891111837,0.420379108109,0.445546620169,0.396277651022,0.445486715794,0.440355327602,0.442949082643,0.418455885314,0.424409722162,0.537473780059,0.408383573889,0.447685768798,0.429412001672,0.438379177925,0.432679328096,0.433276542279,0.442791669277,0.41227832856,0.478128991506,0.389974790408,0.414250128077,0.373587378417,0.429905602453,0.401808051625,0.450459973376,0.448152631487,0.457622601146,0.446700992067,0.408298600296,0.388799139837,0.448532370238,0.418030578973,1,0.402181534641,0.432211442177,0.468723367232,0.468723367232,0.400870356633,0.418124728445,0.436896776971,0.427193179456,0.352797844176,0.372718499158,0.445404470423,0.371691445704,0.517379649896,0.43956222708,0.417259333271,0.443433100725,0.401975917029,0.449035760767,0.452261570926,0.406750423568,0.415457314628,0.440575553801,0.39698709708,0.44064842053,0.387039343901,0.441152632389,0.40490930405,0.450991231923,0.392779084459,0.547255286385,0.415052471636,0.452104898334,0.428402894246,0.392432786575,0.403506948463,0.421412405767,0.386036015071,0.519712863089,0.406699742054,0.425047355174,0.459942621946,0.460638129353,0.397964918306,0.401042231382,0.475956681905,0.443587796944,0.433417900147,0.531926827163,0.408323327447,0.423443652842,0.360087471547,0.53000836196,0.292741891339,0.364154308984,0.360191300106,0.443500595332,0.52738663142,0.431485008085,0.420713027943,0.444311289898,0.513867901431,0.473482591258,0.445452021836,0.426950276979,0.421454258685,0.508447015282,0.412649910652,0.401636267938,0.420251765084,0.524796653294,0.314388648241,0.414610251125,0.325044134868,0.441961915467,0.529175311445,0.373513006172,0.521147877316,0.419932024638,0.504744943611,0.427298351058,0.532971287041,0.532971287041,0.500965916752,0.401332953273,0.392912061885,0.375123203738,0.393374285663,0.332230112484,0.354833162029,0.399149959844,0.378266030944,0.52405224112,0.442956124658,0.423457833797,0.397944181507,0.352296002264,0.509559421937,0.408144005302,0.336269613043,0.48860034943,0.530066804737,0.42295975897,0.403136321583,0.399466612197,0.357759166619,0.433389046819,0.476866469159,0.521892723786,0.392733840104,0.497146638714,0.51671719666,0.457041374646,0.463748839927,0.507026092755,0.354960639596,0.340208237291,0.47861538204,0.422643564815,0.517645331095,0.531484903257,0.543207303534,0.53888448958,0.414070322662,0.433196511652,0.369459468086,0.432173250551,0.433782180691,0.425631120041,0.430444507448,0.509201718262,0.306806286556,0.379477662788,0.382648727149
KHC,0.418672707937,0.358137308994,0.335859104695,0.403056784991,0.432522227722,0.376530756944,0.398489572277,0.35631551085,0.433993326715,0.420216214866,0.405746280792,0.40071547077,0.376494469556,0.433697727152,0.409008832779,0.368367345459,0.379003396076,0.379969501999,0.423286941181,0.383357192539,0.428064690172,0.379166334166,0.408223823676,0.389833850843,0.39855746832,0.383668307629,0.408174786877,0.421745869967,0.347653516476,0.417218085674,0.358713022216,0.393704644319,0.383743333827,0.393187919697,0.44179038956,0.404524311316,0.394286306469,0.397398351305,0.376531468246,0.357677718316,0.373149929511,0.385979086634,0.389963388401,0.387946607431,0.407390080595,0.404281826356,0.395489835332,0.3902969223,0.400392354278,0.379094035042,0.41489906408,1,0.401046390985,0.450976279266,0.450976279266,0.363865970898,0.362791119697,0.426905919179,0.416079250889,0.359255226262,0.365038773218,0.401875498534,0.365292115445,0.405884658187,0.365686430569,0.417296902773,0.399544972707,0.38007426573,0.394799834899,0.36824099222,0.377115638416,0.410450036226,0.401506797577,0.365555578028,0.395783480231,0.384020415354,0.411699677684,0.371769804838,0.432333446042,0.361666925235,0.437217642205,0.393447253118,0.423885441168,0.396081046938,0.360440264606,0.382161402167,0.390931226203,0.422640265808,0.411080267373,0.386916261532,0.407334435081,0.414784392143,0.397629438581,0.360028380423,0.277688928217,0.398442512957,0.405757454137,0.420274223313,0.432340466314,0.377461340929,0.39528496691,0.35741127096,0.394476740057,0.272559594374,0.374311885258,0.335627553583,0.381854731388,0.421129355254,0.38992189714,0.350040835369,0.382168196834,0.423219390298,0.402562301902,0.37015230854,0.415097973295,0.356660461497,0.379239510018,0.387695560591,0.395608766486,0.384412243499,0.415185238431,0.285718777329,0.396671780518,0.333359054065,0.380052652066,0.421453937331,0.36996282684,0.409688932048,0.365274346472,0.389568856176,0.415811275003,0.409425892612,0.409425892612,0.388848265561,0.29192663015,0.329920933987,0.330778905062,0.342222302646,0.311028567527,0.363193788223,0.358433217984,0.377219239685,0.408770310669,0.37312674862,0.406835772722,0.397605650093,0.30883483081,0.400018741163,0.35626526057,0.329037098252,0.409177747992,0.418001842539,0.393374917644,0.391745391264,0.391211026414,0.335195090651,0.398799269929,0.408050087101,0.405137560163,0.312793312722,0.408376897121,0.399761583681,0.4419739145,0.371609567194,0.407976356975,0.370739865647,0.257704952367,0.38872181658,0.360199821798,0.420704682533,0.433022641507,0.430270781474,0.40947992407,0.340226150768,0.41004904836,0.341271000073,0.383659909549,0.397231089944,0.385590355455,0.390241897684,0.397079890159,0.26632080629,0.356863067863,0.359156185706
LRCX,0.485806277854,0.395940361042,0.40366110873,0.465884612092,0.497549060386,0.419847940272,0.452308525338,0.4258197842,0.493461632945,0.484776213833,0.47817298726,0.472522627334,0.466362439991,0.476034428447,0.475416575835,0.450729406137,0.429647471967,0.434404997261,0.468450371303,0.474568899599,0.492157567909,0.447531762898,0.48744172929,0.45519147974,0.476931677417,0.461454142113,0.477251454005,0.465280538007,0.386359813554,0.496391025547,0.443272460767,0.458426450432,0.447803627007,0.477945160216,0.519386800779,0.486697050908,0.465479424413,0.467784615322,0.434066569726,0.428145281219,0.434027132221,0.479396118734,0.449871782961,0.446938249002,0.46234208832,0.480874632863,0.464486182034,0.483410337023,0.456902335882,0.494647910738,0.454907568894,0.430303375619,1,0.528137272498,0.528137272498,0.411220809398,0.424215130643,0.481765370436,0.500119524427,0.452762715984,0.452995905868,0.468201499762,0.429026280553,0.459198332618,0.428870693062,0.508685913621,0.47545533618,0.450075972836,0.456625168455,0.455143305838,0.455330505916,0.494718823506,0.467342762771,0.444962146415,0.499140353396,0.450871826352,0.467588727403,0.433291337839,0.520249363314,0.435236622772,0.478620449972,0.453858670565,0.502812952648,0.455926918735,0.420189947819,0.42961308551,0.459064362896,0.517803123309,0.441685147634,0.454863619898,0.49058354526,0.483534196928,0.471525277275,0.406958227441,0.311757976213,0.484050293544,0.49371077987,0.479960741978,0.473513928671,0.486616142483,0.488708061933,0.433493703604,0.449083626258,0.309185250869,0.482799795446,0.412167804379,0.446667461599,0.458167615763,0.447423866496,0.414304419828,0.450572060197,0.480250756554,0.447536887479,0.439299556268,0.488699670079,0.440344825066,0.445070044051,0.445573714754,0.482615760749,0.430134911411,0.443602337589,0.341933097978,0.445077548171,0.418139538792,0.408092831065,0.468946499045,0.451048491105,0.462267496756,0.462704678328,0.457628817245,0.483523191272,0.459344873724,0.459344873724,0.431728276485,0.350092865531,0.414107748274,0.390003200181,0.424054033184,0.356628541457,0.430595320247,0.434491303469,0.450047280006,0.466415330497,0.443534227658,0.474288513018,0.456617481973,0.361562550146,0.425380314457,0.445515211004,0.393812394162,0.454446330924,0.451925153162,0.457347555006,0.46484261922,0.448271735404,0.391342307105,0.479145659358,0.477912319389,0.42852474048,0.389289168414,0.446903506898,0.463766023618,0.501331098699,0.449103824896,0.441443244029,0.415529789179,0.372066092239,0.469983072812,0.443962660018,0.455537512493,0.477382359693,0.462013507917,0.450824732176,0.443166023612,0.469613120602,0.428465565749,0.460734622414,0.468722095041,0.461323257781,0.445620499433,0.449978650934,0.33522386065,0.393944155036,0.433027013731
LSXMA,0.427964397974,0.412053015193,0.395688192948,0.428015537053,0.45626740188,0.409714485742,0.420737457046,0.418482311999,0.433109824434,0.453548998316,0.451445629064,0.424156265025,0.426270707411,0.355416955519,0.407755762305,0.396301289518,0.39566504489,0.39292761278,0.345915402186,0.433306626198,0.448257808631,0.41359920526,0.450064151668,0.461934316939,0.432102619216,0.409928186579,0.424550515454,0.347989076761,0.302707262582,0.430503592486,0.420941136845,0.427107719151,0.447914929854,0.41578296671,0.458046355181,0.430217170131,0.428062069561,0.433124472427,0.401256534812,0.401471095557,0.393059949852,0.446174854155,0.397812453967,0.395203391474,0.459306898858,0.410154927142,0.41114108267,0.444972315444,0.422980704478,0.417561886431,0.366621269576,0.423375355109,0.458493751269,1,0.438014313984,0.424431332545,0.373663626594,0.453553098366,0.441152117251,0.43997611156,0.42557199796,0.443348594432,0.403253411912,0.354803996794,0.413368721803,0.456879075591,0.412998761737,0.390669722374,0.457042550419,0.444060269008,0.447285520044,0.423526692249,0.435208527984,0.420649949571,0.403875710405,0.393567101665,0.425494391226,0.392758425498,0.438709700645,0.409420961696,0.358398804792,0.430210639492,0.440643116494,0.427104553803,0.434367083942,0.406376851186,0.434993603062,0.448743870748,0.351183967863,0.41616455916,0.404660127837,0.471157412174,0.431527207092,0.336871082854,0.283379026736,0.411126310525,0.439554629953,0.4340565603,0.370658690731,0.434868967207,0.43878124928,0.410767832302,0.344461014241,0.295218085435,0.459748503488,0.391275535027,0.389163506325,0.335386587142,0.384583241021,0.350069607264,0.401322137117,0.349390099581,0.36368287674,0.362015690967,0.421994643079,0.427965026188,0.346976207975,0.420679393826,0.456796783608,0.349679146241,0.318413241853,0.322272005958,0.372465296093,0.423124735081,0.444849720009,0.338181155677,0.410691327941,0.364125456771,0.411657356243,0.360925497753,0.417027318457,0.334091327054,0.334091327054,0.332316051704,0.35183143783,0.410139586632,0.376123998981,0.383176822511,0.318302590358,0.386558665925,0.419620974163,0.441185679549,0.365841381505,0.408042790085,0.467727373111,0.390969683051,0.372557648624,0.386047941588,0.427505572738,0.383316509848,0.361550722275,0.348932156352,0.449836705666,0.431496815593,0.415598375592,0.356971227697,0.414390839207,0.390647394604,0.324685272851,0.405683644175,0.344195059503,0.355681252402,0.445516070338,0.374681360496,0.33426432649,0.390973867371,0.400805587846,0.390548468971,0.385596662314,0.361939451592,0.345289953104,0.330146649324,0.337412409467,0.454556985169,0.445725315688,0.422434058809,0.418008543129,0.436220135244,0.42941021507,0.402115175952,0.353762912439,0.31654027629,0.380219411392,0.404044973024
LSXMK,0.42796793553,0.41204129124,0.3955041507,0.428009138255,0.456203059342,0.409670266882,0.420639326834,0.418363733154,0.433046606595,0.453532476071,0.451355366716,0.424111587999,0.426246880978,0.355395315152,0.407637806166,0.396140029979,0.395626724138,0.392973758905,0.345805237023,0.4334015297,0.448260147724,0.41346850704,0.450117240687,0.461925940406,0.431935776456,0.40980384977,0.424529862968,0.34793456855,0.302675371234,0.430466799475,0.42081999527,0.427000293251,0.447739019635,0.415568792217,0.457983325702,0.430120618714,0.428058278517,0.433076781785,0.401272784357,0.401390030499,0.393013195435,0.446130076639,0.397795935489,0.395188692324,0.45921230529,0.410110182756,0.411210063338,0.444780297206,0.422880215135,0.417441601774,0.366489728731,0.423303939841,0.458509441541,0.437824926206,1,0.424380508292,0.37358934303,0.453509623806,0.44119112371,0.440025561835,0.425554925352,0.443312797923,0.403181861537,0.354723217536,0.41346316036,0.456877783346,0.412914851761,0.390651077581,0.457017968132,0.444030963476,0.447258288763,0.423402605768,0.435172370603,0.420416335079,0.403812608346,0.39343361875,0.425434599388,0.392728469506,0.438624647165,0.409471256798,0.358369783614,0.430172520666,0.44062530964,0.427080953101,0.434478201124,0.405977925425,0.434919839678,0.448725811428,0.35104053601,0.416158353855,0.404590936914,0.471171383178,0.431484773823,0.336717926811,0.283315226114,0.411055438018,0.43956092098,0.433954690725,0.370604895816,0.434796659238,0.43873793799,0.410653050305,0.344432130422,0.295148438844,0.459379879019,0.391128103715,0.389072720392,0.335380124634,0.384536667053,0.349701739206,0.401209043842,0.349257771221,0.363618813278,0.361988758284,0.42190181616,0.427841009872,0.34689871789,0.420592798347,0.4567593748,0.349479302274,0.318363800611,0.322197281314,0.372414491868,0.423051656306,0.444604419746,0.338164413648,0.410654972791,0.36406901499,0.411519666749,0.360910228354,0.41695799535,0.334022379347,0.334022379347,0.332275327675,0.351777610798,0.409990585387,0.375911189062,0.38304747609,0.318241952329,0.386527285328,0.419581487842,0.441051600653,0.365741021036,0.407887595606,0.467605519795,0.390787041444,0.372460657912,0.385897720685,0.427462707081,0.38319315469,0.361513705109,0.348876051588,0.449841395173,0.431398297527,0.415494849859,0.356896406331,0.414312136893,0.390582530322,0.324623916323,0.405498368242,0.344192386713,0.355647578903,0.445499483488,0.374518943515,0.334191655559,0.390943393128,0.400620336038,0.390468668319,0.385413192677,0.361894874126,0.345302907822,0.330139632364,0.337369866787,0.454311466474,0.445693018586,0.422360805055,0.417989603009,0.436130968672,0.429263451861,0.402052488389,0.353699352972,0.316248583432,0.380110531091,0.403870981415
MAR,0.434434785037,0.339843175638,0.35345728763,0.395480002025,0.437516403627,0.380366894883,0.417328892668,0.386497408777,0.432364283801,0.435748068181,0.410554135493,0.414262747118,0.398437917993,0.416748573611,0.417681813375,0.359414583955,0.35864501003,0.361918442188,0.425881943904,0.402022748459,0.424783362872,0.375710609008,0.409277064223,0.398698131395,0.407383465916,0.394150536414,0.412325287141,0.417019130472,0.33331454759,0.413087323604,0.401128277774,0.400310391108,0.403482138823,0.421091549293,0.434794939852,0.407940110171,0.416312054281,0.409306832063,0.375760650495,0.366272374168,0.381509713077,0.409012013696,0.382910943508,0.382216429511,0.393791410261,0.411035367336,0.381368831721,0.39979561768,0.401246183592,0.435500476974,0.418399143896,0.380318854976,0.388252740468,0.428646138762,0.428646138762,1,0.36618624816,0.430870586444,0.41909888924,0.372974583072,0.404974872124,0.396684471349,0.373492296625,0.41950552027,0.372776092074,0.419354639711,0.403640368485,0.37378166915,0.412149515991,0.380033402512,0.391709781026,0.390478910688,0.431708863161,0.357755346304,0.42947211865,0.386920552321,0.415095022915,0.35603474987,0.422958504425,0.395702531363,0.421325761056,0.407066334157,0.438966782742,0.396181620303,0.351470323482,0.350417325256,0.397880010704,0.41376139809,0.389775523118,0.395098704059,0.427611740141,0.439084231364,0.418080843478,0.36379257375,0.273101939167,0.406484173598,0.422401060373,0.419578614689,0.410377719733,0.407800096064,0.398660428628,0.385637512587,0.387675187181,0.252359346738,0.406759590358,0.326728446067,0.38923663442,0.389927103068,0.378365698695,0.34856843428,0.374264936649,0.404320762296,0.36879611142,0.375495830006,0.422904706241,0.383886019397,0.385245741309,0.371738891086,0.405133736698,0.385027825799,0.396590498164,0.27827266999,0.400657633923,0.345140314317,0.311248194376,0.402806570411,0.402260796055,0.402525486066,0.406621178304,0.391291343487,0.403484463861,0.394105398635,0.394105398635,0.37568032478,0.315544499815,0.327508129612,0.319770180027,0.351546505479,0.313532072595,0.347687907105,0.379050529623,0.35861358773,0.40496270563,0.368326398859,0.401009088437,0.385491586233,0.283869493073,0.377714007907,0.398519296368,0.346056929673,0.38547291186,0.405637784018,0.403875224318,0.407377735878,0.378676045931,0.325330896552,0.411892708801,0.408920156138,0.390645383082,0.341863108454,0.389345633242,0.406357133672,0.434583692814,0.392100466394,0.386418053234,0.35019455176,0.338816559297,0.393104198813,0.40159312623,0.403700700744,0.411452891537,0.412830236176,0.396032254864,0.388612948882,0.407108496621,0.375883461295,0.394640550144,0.385930643702,0.386765281224,0.378138095656,0.384045590653,0.285931080875,0.345012576866,0.358496710658
MCHP,0.374382045551,0.331321403849,0.328236903928,0.348975659859,0.389549448436,0.335678940303,0.36383132906,0.327487687887,0.372217482999,0.367344214558,0.366086469385,0.361925473027,0.366153945232,0.355135114399,0.356503470921,0.332995355691,0.326571052527,0.326530949261,0.343614743866,0.363209373594,0.379147675312,0.351950075072,0.373651500479,0.358315493829,0.357685574903,0.349089590997,0.366904123781,0.349322660676,0.277588340312,0.383024162142,0.353584633333,0.362563420138,0.344694092684,0.372520377561,0.37128515251,0.354209056515,0.355432864904,0.368717013451,0.336060648688,0.32309164737,0.353284217313,0.366776059679,0.350889384662,0.351266298215,0.361353230078,0.3519850699,0.354905357052,0.352059002847,0.360595150414,0.366785575093,0.357435960247,0.331571992216,0.356305802989,0.378720171572,0.378720171572,0.340194404472,1,0.364604932837,0.367541491935,0.363327025944,0.358238493834,0.370027529316,0.344316780238,0.348178938382,0.349264240283,0.381873789955,0.343225561209,0.338570124212,0.37357018567,0.355820525108,0.353749033342,0.374895398233,0.362510859147,0.374119330231,0.364414546588,0.342425787363,0.359444563224,0.351314892181,0.390637872711,0.347577495826,0.362267629985,0.352079114659,0.377846971011,0.356325230225,0.340093531297,0.360272810226,0.334846286859,0.385029604747,0.331603532965,0.349812938607,0.379203259354,0.372938063595,0.353674345639,0.3162904968,0.259522252482,0.377627321796,0.363373610295,0.371163503113,0.368473315455,0.345645004263,0.368981974077,0.331099562144,0.356542191331,0.249765240045,0.384476420256,0.321815038205,0.356416761368,0.35507814772,0.349257876611,0.308833299403,0.34849706309,0.366248993292,0.350979175655,0.339699785253,0.376410077911,0.355247681297,0.34884587296,0.342594271978,0.361421867926,0.322869878372,0.3375960876,0.288001030819,0.331922743782,0.326994780548,0.343848242764,0.349367351928,0.354808119681,0.356697753849,0.349552967239,0.351671589712,0.364997950195,0.358859764391,0.358859764391,0.34078481779,0.316339415885,0.344571630742,0.298075424385,0.327840462707,0.289370996016,0.316614255698,0.339159662753,0.349941844961,0.360343231568,0.353554713145,0.359014198353,0.336949764728,0.290360416212,0.332442071196,0.351982759451,0.315002317509,0.354026765928,0.360401356487,0.353785276675,0.36622543808,0.355885800016,0.294587557337,0.376541593393,0.358187839507,0.344338886169,0.324115486412,0.356076066507,0.361790403065,0.374206266309,0.349185461622,0.343921673469,0.341102231522,0.309942797703,0.363983519899,0.331973737745,0.364829287389,0.363521756752,0.360135313385,0.35322547486,0.344878415875,0.355031169571,0.33201644059,0.357115531319,0.355656436562,0.361608692282,0.36061359229,0.341907037376,0.267530575082,0.323284380902,0.328975296049
MDLZ,0.482714010728,0.433299410235,0.414089793639,0.471962658676,0.518246689706,0.451260207892,0.475650666184,0.433583964448,0.514775355556,0.501526358903,0.512508996456,0.485341652476,0.493798743908,0.499183523758,0.477213421312,0.458454981362,0.42441359289,0.426979032588,0.489831459554,0.454451745718,0.508477829177,0.475998716594,0.491618649084,0.482163343916,0.474873308219,0.47520331241,0.491531765059,0.486185913149,0.33459856297,0.480967914538,0.447436499065,0.488860424342,0.464786058288,0.49367942373,0.529261933838,0.456217966256,0.487215829173,0.496607708781,0.438074326797,0.418891989117,0.442753435997,0.482574328696,0.44866541665,0.442333030238,0.515320364698,0.491586443898,0.449653876679,0.49593159999,0.463672520386,0.503557827062,0.492081607534,0.444783906987,0.468522582127,0.5277708336,0.5277708336,0.43357103122,0.400691394278,1,0.47698946679,0.466201900764,0.480279725003,0.483255624045,0.453367754006,0.468483188939,0.479998807751,0.506899260863,0.436743291598,0.447872037089,0.478671392954,0.451549464782,0.453804767895,0.505395539257,0.5002239223,0.479865663134,0.481823963272,0.475299733693,0.489925739007,0.461575413397,0.518906247014,0.438310203166,0.506231189923,0.487549207175,0.500993801218,0.46731523024,0.433533828123,0.455777573684,0.452261107351,0.520239667878,0.465744351415,0.470332956681,0.519903657911,0.516881080441,0.475662635221,0.417514535339,0.333415364969,0.495940452547,0.50020579443,0.49955468167,0.498385704125,0.4674053441,0.463549177426,0.424502498869,0.46620630837,0.298583832204,0.51112703952,0.431718785274,0.458496849333,0.50256313539,0.464150511827,0.421251251077,0.44558743923,0.511007338289,0.480970527229,0.462758979627,0.518290755514,0.462517503717,0.463067548371,0.449164016768,0.478295540914,0.450700140881,0.486297866993,0.338045037514,0.395430704372,0.410293531822,0.462295387844,0.489157242975,0.459356680276,0.478872097099,0.448067380263,0.481951598509,0.484211902719,0.494942071318,0.494942071318,0.454570420374,0.362379455677,0.444162771838,0.394646510448,0.436922552009,0.36468953189,0.442428165531,0.437602614532,0.462187748242,0.485839492677,0.465434755387,0.476399431803,0.473405112671,0.358638396085,0.470774227327,0.458231768978,0.404775608441,0.476445704555,0.49319736031,0.459586730738,0.471170192327,0.456249397375,0.389375007984,0.481031508081,0.491128543472,0.467222401243,0.38117666304,0.487766334253,0.498505438874,0.517735585114,0.468712286986,0.466493057936,0.436729337496,0.354971303304,0.48114445738,0.433230959563,0.497809657265,0.497274986808,0.507611509387,0.483539549537,0.437740214296,0.483439305388,0.43861400298,0.468545464338,0.467921160575,0.480885055423,0.466228693284,0.46997478405,0.333492976814,0.446125061029,0.44001191569
MNST,0.467031777496,0.390808269314,0.316504336902,0.42879525605,0.473721738575,0.398270757409,0.410294913854,0.385964828478,0.472915002565,0.460304942295,0.496055801676,0.444388865901,0.432993243425,0.41599031191,0.472643425405,0.393990364002,0.405890257113,0.406159231215,0.426592145064,0.442136155547,0.466188120176,0.427839311917,0.464344249105,0.414313709908,0.445125253934,0.437819827086,0.460875558458,0.413210084075,0.370410964472,0.430475791025,0.413012431102,0.445419041334,0.438852752198,0.454057778394,0.486896790834,0.458940205627,0.463194990662,0.449620086945,0.390063608982,0.378213225494,0.393629551414,0.455276133725,0.44302539274,0.438247131517,0.438221261758,0.439588115734,0.435054479184,0.439343115944,0.414996607571,0.444417974069,0.424061705703,0.417532595191,0.461246949188,0.474163002421,0.474163002421,0.407770659597,0.401208274877,0.462322966481,1,0.437879339087,0.450343055131,0.449047883149,0.402801448019,0.40872388108,0.41130992128,0.451867748094,0.427262565649,0.400285935059,0.452236286096,0.442099937489,0.423565009453,0.464359321055,0.447108533005,0.407655099808,0.480676954329,0.418842730642,0.451725324958,0.398939400409,0.486602235493,0.407958315225,0.439167387733,0.438783442454,0.463440640713,0.429236418832,0.403648944365,0.409853099315,0.443509718238,0.482013035033,0.403394411345,0.422773762405,0.452079407212,0.47432619759,0.463409432546,0.375237364449,0.30809028446,0.456027560967,0.447288282942,0.491548964057,0.433492233626,0.437561737065,0.461045375419,0.397034662389,0.407635337823,0.305719996298,0.453270429454,0.381432028745,0.407761943558,0.417882108263,0.433492673481,0.392724440887,0.399884936288,0.440504117347,0.417642088214,0.396122157185,0.478720588327,0.420446229283,0.38945549109,0.429594682745,0.450892093517,0.372256184254,0.413740467356,0.312557454709,0.46593062012,0.356264693202,0.402822189236,0.420527645351,0.416220824114,0.421588764085,0.436404558317,0.420450450916,0.468131326291,0.419975676132,0.419975676132,0.389231600324,0.315087201543,0.385699468244,0.323214235025,0.389960132463,0.312125791979,0.381855710549,0.409110382588,0.427863330832,0.424650970264,0.421664228887,0.443752510292,0.429573116288,0.326208882866,0.39861423453,0.43108549905,0.36017460006,0.408989081894,0.41263792973,0.441913398299,0.450742928028,0.428444218473,0.367430483867,0.456423556451,0.433539259562,0.402331869956,0.362984335631,0.413280977029,0.422784379652,0.480391503631,0.410622384408,0.399237772095,0.388709508567,0.333881944142,0.438579579025,0.408926422228,0.424411700764,0.429744988984,0.427459420024,0.410076453978,0.436139683292,0.469493157013,0.41634513219,0.424482245345,0.465879552404,0.46331353282,0.413942589173,0.409976807345,0.303030045015,0.379362229469,0.413444220378
MSFT,0.396511114153,0.33437221368,0.287138581305,0.396841995446,0.405879113381,0.35998536211,0.37668866398,0.358114465726,0.393594787135,0.41385125565,0.377276705625,0.390359601933,0.358213587965,0.38861619304,0.379804776022,0.362981904024,0.355167810735,0.355538460769,0.374012039821,0.380842638869,0.396071268771,0.36254259955,0.38408408046,0.36748079939,0.366530759778,0.368828228157,0.378783098356,0.381823497897,0.317318728996,0.402298117176,0.388295889433,0.379664500167,0.403711588268,0.382758434161,0.412667923865,0.367327866675,0.384010449008,0.376499799526,0.358361412326,0.362931080972,0.348193105018,0.376559125793,0.365758191707,0.367236770144,0.378294570956,0.392526120087,0.38312392522,0.36153563395,0.385411814191,0.393554027467,0.357958513272,0.348381857943,0.399833425587,0.424977600553,0.425104052197,0.338081519209,0.369787451386,0.405724655334,0.406189080906,1,0.366978174697,0.392348968115,0.363653567613,0.380853172717,0.390083922939,0.409803276434,0.388600871929,0.378202171221,0.373190898538,0.371343961441,0.35389268397,0.364822064796,0.384975286789,0.359189750455,0.381723839336,0.345119957171,0.38932676264,0.361542086496,0.400240995762,0.3436111052,0.406086542902,0.378090855611,0.393718217638,0.388633178706,0.348584624169,0.349982285094,0.385274262711,0.41222702238,0.357882937796,0.356656365414,0.387172715679,0.407926767219,0.382756290267,0.305163659165,0.299586971611,0.390262889004,0.394055550166,0.382466757932,0.406793643317,0.386029284977,0.4019587121,0.339752579066,0.398046146478,0.251651350199,0.381458263751,0.337907952901,0.377805671771,0.40218086409,0.373323229176,0.349011097023,0.378314600772,0.387477335972,0.377886635919,0.357331825291,0.396303020582,0.375267309727,0.381118121949,0.368976999,0.377205718058,0.344279728241,0.373014218352,0.279061872097,0.366105189077,0.316801980224,0.353451266571,0.392232667703,0.343252580339,0.406472208941,0.357202948842,0.396342823338,0.376942194243,0.396486278334,0.396486278334,0.382133467976,0.308485784978,0.355376879954,0.312718416568,0.353284771786,0.296102618041,0.338591934932,0.356160040427,0.365534916234,0.419403863128,0.367972098979,0.397791676881,0.363293998783,0.308414209841,0.371136035917,0.361102479755,0.30512416467,0.383296888414,0.397604003972,0.382092925617,0.370734385993,0.370502859502,0.313782455316,0.38537857871,0.393890714569,0.364454178999,0.332092611519,0.369833338,0.406458647296,0.402697691442,0.361080427695,0.381949376202,0.353205983544,0.295979260914,0.396051233245,0.373263775994,0.387512590168,0.40202933827,0.391680653124,0.403354259467,0.358508854632,0.375823061701,0.344984663062,0.408434767849,0.360294455587,0.373564176356,0.376565647521,0.397208733081,0.271694495933,0.3449930592,0.346974971152
