Price
-1.0641460362055557
-0.42080388542397257
-1.294782639881336
-0.6271621213365105
-0.27514217584839057
-0.5421872272363123
-0.37224836375518033
0.17398395754651919
-1.5739686959374215
-0.50577271023568382
0.30750951788471492
-0.43294489009213633
-1.2219499643069938
1.2907354649170404
-0.34796999599193812
1.0236855580983326
2.4560376385255593
1.0965182336726662
1.3757055035864438
0.19826232530976143
0.75664050671041083
