Price
1.2074422930652291
1.5871567667777253
1.6001174673472394
1.5774966505070178
1.3813359552780951
1.4815958334467529
-1.5495245016372452
-1.3682085068670968
-0.87303568248440777
-0.94242833728875564
-0.64907105890288064
-0.68029206609135562
-0.59452309277589754
-0.53714770715567606
-0.35371184875921796
-0.27359771443024739
-0.12456265277102549
-0.21268877899990243
-0.22175924770938732
-0.16308808421107149
-0.29150568633790824
