,AABA,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMTD,AMZN,ASML,ATVI,AVGO,BATRA,BATRK,BIDU,CELG,CERN,CHTR,CMCSA,CME,COST,CSCO,CSX,CTRP,CTSH,DISH,DLTR,EA,EBAY,EQIX,ERIC,ESRX,EXPE,FB,FISV,FITB,FOX,GILD,GOOG,GOOGL,IBKR,ILMN,INCY,INTC,INTU,ISRG,JD,KHC,LRCX,LSXMA,LSXMK,MAR,MCHP,MDLZ,MNST,MSFT,MU,MYL,NFLX,NTES,NTRS,NVDA,NXPI,ORLY,PAYX,PCAR,PCLN,PFF,PYPL,QCOM,QQQ,REGN,ROST,RYAAY,SBAC,SBUX,SHPG,SIRI,SWKS,TMUS,TROW,TSLA,TXN,VCSH,VOD,VRTX,WB,WBA,WDAY,WDC,WLTW,WPPGY,XLNX,ABBV,ABEV,ABT,ACN,AXP,AZN,BA,BABA,BAC,BBL,BHP,BLK,BMY,BNS,BP,BTI,BUD,C,CAT,CHL,CVS,CVX,DCM,DEO,DIS,DWDP,GE,GS,GSK,HD,HDB,HON,HSBC,IBM,ING,ISF,ITUB,JNJ,JPM,KO,LFC,LLY,LMT,MA,MCD,MDT,MMM,MO,MRK,MS,MTU,NEE,NKE,NVO,NVS,ORCL,PEP,PFE,PG,PM,PTR,RDSA.AS,RIO,RY,SAN,SAP,SLB,SNP,SNY,T,TD,TM,TMO,TOT,TSM,UL,UN,UNH,UNP,UPS,USB,UTX,V,VZ,WBK,WFC,WMT,XOM
AABA,0.0,0.16814862263645777,0.25114676921575568,0.20643392547927389,0.53763897667249327,0.63412592818464186,0.23786532533450469,0.26342113928799343,0.65576228957136395,0.24635890815829878,0.61034426668139452,0.49005604979735523,0.29469449179181606,0.17252672668623548,0.36003184215745404,0.1808228322549815,0.48730642307875971,0.51091733725388233,0.22462200165803575,0.23170105083708273,0.2677241031042214,0.4917869613263115,0.46149222575210802,0.21872945045182662,0.23818684831754899,0.24498404914563074,0.34397741656843073,0.3150433091332408,0.53734577546724738,0.34065221350643204,0.1867235569577381,0.63265711982148143,0.55723391975535908,0.37784425209956168,0.23532795727417152,0.38382824665612508,0.21627629088325545,0.27077566710409184,0.49880849001217614,0.39067562290914926,0.22045335373523459,0.62550077599588649,0.23865034228625787,0.20181425798715449,0.16586486929534139,0.23169113520301851,0.72037386863150188,0.51769268842894367,0.27807649295094866,0.25757299340308137,0.3495819545349369,0.27942330183123854,0.22642585898963313,0.61055197014415563,0.60433357671757004,0.18750996708433204,0.57460831033802129,0.24597616970672478,0.28723328923891522,0.2721140569591351,0.1839642810228749,0.45043584777114853,0.34444736614443644,0.23651283830185729,0.28161694228567014,0.21588334060510853,0.64415246642036073,0.26561013324746352,0.3214689398909566,0.6381446928814315,0.61445435186188246,0.22715775016420986,0.22545078216846387,0.29106522733730789,0.21031491452252785,0.59142226575161683,0.20224365479831827,0.17250454507570664,0.30376990951545457,0.34621514461462538,0.2995630902460516,0.42759033340588459,0.60233578047547465,0.30343079607552487,0.2082704746138396,0.46140052367933004,0.18574965795558618,0.50705402715258341,0.21660384057667989,0.4039484662734959,0.23261925829552738,0.31108529903191423,0.17885011430740297,0.2844525710211081,0.56074135707919814,0.56299361639871504,0.46432803791253496,0.25782852148298357,0.27956104148910865,0.22520248779852661,0.21991827333209052,0.48880902462180226,0.40872601701108319,0.14060069242327719,0.10679514944483774,0.57467243956737379,0.3049339121520373,0.30823815350043182,0.19578756098068451,0.30077419343609713,0.29870844057167595,0.35616745808737182,0.16603986958843853,0.56179821564926558,0.58425512032517712,0.27076696147902607,0.18960552945434495,0.26986263556713647,0.29366201689776184,0.27495866417052373,0.26870042376074227,0.28076216716182423,0.49180997291332851,0.61429936630082627,0.5992843954782936,0.45806409530868852,0.23561187837970735,0.15385202525494052,0.24377136584544509,0.30136007472288201,0.43063789389346191,0.50987365720147448,0.23034651384118326,0.22572203108554398,0.41903852011796544,0.57911544895746536,0.44072144496922239,0.38559182337430287,0.21656274666056191,0.21099104194500456,0.23891974629058271,0.26739062408198366,0.28220695780200872,0.26493153836581351,0.26361258475748572,0.4577532341271332,0.47688552030521936,0.35929643427124075,0.32159767905661979,0.23008991415804475,0.20180304268532859,0.16124910516981267,0.62854782553040778,0.26257254002446778,0.19449387634131038,0.29576698536617246,0.4973614285514058,0.33453631389946842,0.37781909232141125,0.28322289467787759,0.25332362040483708,0.44851294849499429,0.23723497577101552,0.56040801821155195,0.46948151436190094,0.43218498070571487,0.23768079109597351,0.17999704544215384,0.25881112414573276,0.31863621417150556,0.20049402522520102,0.38262530879791012,0.24858663709878853,0.25546705073182535,0.24070309644379911,0.25925223276406417,0.51754664955242358,0.20423502372731778,0.58085033097278183,0.20280940666428962,0.35665773456074951,0.68018359764216263,0.62827098357699529,0.23280351814607986,0.56970427813475533
AAL,0.16814862263645777,0.0,0.37441035876583695,0.34252556407252127,0.54980173664226073,0.58034858213861873,0.21552904292817118,0.34727651951924615,0.5994335340721435,0.28225224929467574,0.58502689222358029,0.41527743895701891,0.30308372055540778,0.21948466489501536,0.27820950724169496,0.23575520606103184,0.38339913970718842,0.39846517202575715,0.21056996753372381,0.22520523714934812,0.23401579355324614,0.60458061498445614,0.45171983645886893,0.2111113726827791,0.34768589315694787,0.23559957054086827,0.34140472180995751,0.25877509777516489,0.47924189780440812,0.42436112388358083,0.26538592040027453,0.54894495619426298,0.54637830066151893,0.4977999137616364,0.2142312408763784,0.32044858596384873,0.16684273968853039,0.22319471713684008,0.52423130336253898,0.34619944342011211,0.273395573366986,0.52307833207040966,0.26608968895371177,0.26132639372970051,0.22790544143759878,0.26253904281443013,0.65401247703898291,0.59075549892215495,0.35671878927833917,0.35506105008236805,0.553157011088801,0.33371059765997263,0.26910799609759489,0.5247837049851366,0.51347171969671213,0.22209518201822795,0.53524392579300673,0.25373725036306399,0.34939029315836823,0.22766690764348133,0.2526287127598647,0.47308237624146632,0.29423223362053624,0.32401223699464754,0.20530417703473153,0.26490451171437013,0.62895355781013174,0.19547606603930495,0.34870948852318273,0.55540593976571018,0.53435715940093065,0.19552355000797914,0.32339041250402834,0.41248235330048261,0.2589269118221576,0.59076411594775302,0.30219445670935352,0.26560851677672054,0.29734811594740213,0.52224898589523649,0.17026745704153298,0.33949105667457868,0.57297164977036097,0.20240729155925866,0.20757185910197135,0.3785529699155803,0.26950487883667662,0.39690009689967481,0.28818178125805904,0.37361750241474007,0.33801246445178068,0.3666135514114191,0.14123970811469422,0.32840708646773697,0.59886127865542993,0.5333029542414145,0.44480495402435638,0.36201578187159528,0.16745958933230209,0.29182215156324964,0.27571127421154912,0.4961622605551903,0.36858853884695131,0.2975896726453377,0.19012899290130722,0.49619129748402269,0.35509145438045187,0.40960899890532043,0.15286773234888962,0.31007627213985872,0.41981756512411278,0.3848072925855629,0.24060763450071848,0.44522087960201551,0.49899361043410906,0.30807679023420625,0.22587070660750017,0.33256839454748038,0.35930451093596438,0.29130651919917827,0.25331795310658928,0.41270125266793917,0.38143529634699141,0.57088558184593641,0.57314913854065463,0.34540244377449103,0.20981370095884999,0.24818178878686273,0.26991596077153329,0.26450173900440976,0.26682717877545981,0.39689146406936021,0.22861112202776274,0.19506134387898952,0.34990363331512098,0.48882441202363192,0.48396963634220652,0.40705013451996247,0.22058410464058709,0.30844889730860864,0.26904540853520642,0.3236341583009863,0.21922498219288955,0.20631203520865032,0.31794658981354018,0.49574267977232028,0.39701468438160764,0.22794405914523747,0.19655162074149435,0.27521253363225623,0.22098853496765275,0.21696454720624961,0.59146214429781219,0.30682139748514681,0.25889252743785512,0.31457913023626116,0.44209593372121619,0.47136806467268128,0.35638742815724928,0.34150639451466835,0.29939761578224827,0.36124306422396613,0.19667666718938445,0.59753738189656913,0.42425135461055147,0.3104873850321595,0.20411706787295883,0.25459990696611218,0.2959822974849004,0.23186026897706061,0.21045866482346962,0.3568127139737754,0.21286020828281649,0.21122470028468046,0.30643720716653522,0.25707262833196848,0.47378644151707344,0.25619545686049472,0.56234149003686518,0.20867491497695984,0.22859669061766952,0.61606063225379026,0.54002339851739445,0.32488239159655441,0.48577362801235224
AAPL,0.25114676921575568,0.37441035876583695,0.0,0.22478566199013306,0.49521482367570779,0.61680707715728211,0.39990544261204036,0.27931996006574039,0.56098147607837989,0.37426507901646283,0.54702113148933107,0.45235232367663725,0.39511650836704409,0.21213748705916644,0.460439824371771,0.20858524433848738,0.51219016079635171,0.53092205190759945,0.21819947898758538,0.30590499295446605,0.38185598684171407,0.35784676039546631,0.32925864639177604,0.23775081530227121,0.24195387705761395,0.41514299864497467,0.3219044130818623,0.3297257409844177,0.51922544770220003,0.21024483920264125,0.36793750342296161,0.5950061905996743,0.44322254150282281,0.19274497254390086,0.27098615609037635,0.46015808933487795,0.28684339112038826,0.39081429197125078,0.40368667979742617,0.41615207783110153,0.30400326472117417,0.54939425241700468,0.2590701590606172,0.23721290825865859,0.25623414940964873,0.27578310890751456,0.62584987327209995,0.33585509129329638,0.28137877678902623,0.30185433582632704,0.21797345895137404,0.21448796498093867,0.32283146560553894,0.63491564869558748,0.61092591423586762,0.35727296414202064,0.55808717325143586,0.32087982208497839,0.25981708894048933,0.30247949128516943,0.3757635111484372,0.29250810212072514,0.40675294482010971,0.26892302554282327,0.33870991797341404,0.2400455982779553,0.58396620473923011,0.33139533064689725,0.2826381231516531,0.54250104020268386,0.53071527039905342,0.3723644323651909,0.32294164802428355,0.29213039596238688,0.26805198298017124,0.4891493187273715,0.42585913867738434,0.38796586090998936,0.20295838353224094,0.22858759795755532,0.39308607607690638,0.40161783465360368,0.52379521457203981,0.40992164352880184,0.33922170668179774,0.4519342510821604,0.1871542792757403,0.49537630366444385,0.30828050487383835,0.29161177635689012,0.25118472390808733,0.20965937302282517,0.35845347743980766,0.36094079763035186,0.440020148288914,0.46590692589057137,0.43440097157129065,0.17607113647531789,0.43497331998105421,0.24560698445733137,0.38173720734816496,0.4040587005188902,0.36865395917565941,0.18934084835181297,0.2594335459656103,0.44300544858215335,0.19586929674686798,0.16394430121575937,0.26283089727528253,0.28165090221903216,0.24380559078067149,0.30685557544269465,0.34057909430936484,0.4834643976563503,0.47553994545774442,0.27751835915695572,0.23610771977488432,0.25905469237484635,0.23804234329675433,0.34808294639085435,0.39054491061233698,0.23716802200123666,0.49805762981691803,0.52129899795303758,0.50775274616927335,0.42293979409361315,0.38848124858333111,0.29189359693801675,0.36915196378281517,0.4057920541443289,0.46128807479760009,0.5504312874400904,0.38244429436027633,0.34366051554462895,0.39286322686233016,0.47955232149014304,0.34260144614578791,0.28483530973338267,0.24901318666002734,0.25588464065653005,0.38223394250519405,0.21795883597472571,0.34247938949414153,0.33731755353762716,0.29759974463293559,0.36181593449377059,0.4515650701317851,0.39754925887522397,0.25424335409220927,0.41249618281507577,0.39511825779147725,0.29825495715209321,0.54469550737682648,0.30820729998307755,0.24169484327594751,0.26753527830017337,0.43248018338843019,0.21779514237300945,0.26241173084670671,0.17026566817161365,0.21692422926342095,0.48789910959254662,0.31033369600033439,0.43204757350570577,0.41660232634988104,0.44865397930405077,0.28255636818179902,0.28953764576036972,0.25939221841747701,0.33665272895452641,0.25826554114612399,0.41269707377143222,0.34909634000509798,0.36258577693395838,0.22249235790950397,0.22633283164136689,0.50258237683526519,0.2449129240105177,0.48218182057456055,0.21471889131917155,0.44208635137680746,0.58065944969062722,0.51779411719582624,0.37560703746310992,0.47444913660852023
ADBE,0.20643392547927389,0.34252556407252127,0.22478566199013306,0.0,0.58178335318974839,0.6794457058451675,0.31996910135930789,0.17905768471474864,0.68146569416120695,0.3291738650359361,0.65683823764114047,0.54895557662305927,0.24107999684552892,0.25587600990426995,0.43417855753263207,0.20758249893393937,0.53095341213380687,0.56929630257444197,0.30605133977343152,0.2611241613201275,0.3714189642284223,0.37320731715520405,0.47151485273634952,0.20302233640950801,0.17788788633089753,0.31511078839972828,0.44784951116024052,0.48115793417027863,0.66338262472548393,0.28422149173925676,0.20779147437170944,0.66701130058293789,0.71241289590824253,0.34444088732434053,0.3884190031593554,0.51462888402456453,0.27835955195614587,0.36959860060024763,0.44163783242356169,0.56062353963129608,0.18132489261300666,0.63101843383087364,0.21845203926905205,0.20110674443418933,0.21319152591539833,0.22800343290851785,0.66052820512975186,0.4687599343411803,0.29994232148029304,0.13961395881276711,0.30866877330995673,0.28108327532946881,0.27693562352486978,0.63029391584005501,0.6405052015332191,0.24855457048323365,0.65371281689789629,0.24422419190888747,0.33268839978484227,0.40589743502844106,0.23107646668711584,0.373052995925019,0.45511194319022474,0.22155916775699089,0.42761264862438103,0.25263334714566832,0.69307659807682853,0.30821412579912871,0.32863893227541219,0.68066014442295564,0.70629240917074698,0.38618533023606139,0.21650924361753984,0.12745070929297178,0.18288691687908262,0.60111666782416651,0.33860430619831899,0.20184869738551622,0.1354345380446175,0.24633125692613037,0.44055179483985529,0.51585640403170119,0.63422257523756598,0.38683411362063613,0.19955661994194551,0.50318659209177696,0.23732799006866556,0.57827647633772605,0.34182429493887484,0.40888754849211956,0.2105325056534755,0.23846011271277534,0.29159569847378825,0.33261843786725731,0.61053239159548367,0.61378682818978803,0.56976540866009784,0.16538555961307688,0.40344155460682624,0.16890764176604783,0.23630421498974727,0.62416396605627067,0.4872852043208466,0.1660302398020605,0.24404036389646197,0.67339043447458502,0.37723997714276292,0.33433717438315175,0.29489572266333786,0.35381112010097704,0.26448578558675245,0.50821514044103344,0.29836885253730799,0.6375456083436839,0.67309595657326526,0.32281247801270663,0.29970569722029455,0.30967610365866582,0.32742172637451322,0.21202456197773417,0.32604092733070283,0.23231603318870986,0.57330127229841576,0.70665467092094048,0.62739263893174824,0.55881494626166428,0.33472581550707253,0.16115017229458664,0.24175287185905472,0.48374672862828527,0.49643064388739661,0.54933947337805311,0.30105460460010686,0.37171433461210118,0.53693486438930604,0.66438580977741279,0.52729868983010508,0.34618534241800702,0.19167490337201118,0.21265856884848078,0.30903111817383705,0.308615905784695,0.46577200638832444,0.34796465646231445,0.33841147786218578,0.52464016843667405,0.59167327800036085,0.45279791975630362,0.23531334180517952,0.27369858353168341,0.2996430778683547,0.22861221929409337,0.72590928416056377,0.24699872156930761,0.22425519584791692,0.22134551875636096,0.5695664330656578,0.32811241031744359,0.48053251626208549,0.35570392833336101,0.36982619606033879,0.51678856350631841,0.38250476833231384,0.63448157647392267,0.60468489638263834,0.53040007214002982,0.2828447533073512,0.19165919822823779,0.3110610207645213,0.37863651124175868,0.36029028865186746,0.48682407874419115,0.32517888217923074,0.36196861909687034,0.25680570935568425,0.3295279491050665,0.54937253993069735,0.2789312562129313,0.70730111601083812,0.2486092056412709,0.5163115864380442,0.70678390789648282,0.71085140189282592,0.32386120726276313,0.69587075703110046
ADI,0.53763897667249327,0.54980173664226073,0.49521482367570779,0.58178335318974839,0.0,0.33391833945299143,0.65092984713866486,0.70583100295084278,0.31848358942348221,0.59690733326580614,0.28850012577960904,0.39535489855916373,0.69081100838855136,0.48276424659990463,0.48239431070506872,0.5725201930538274,0.32573614671838264,0.33734665390432395,0.45110594139644578,0.63697181448239193,0.48274628832154304,0.29630155487839277,0.28609843362533727,0.61153601510802535,0.68745048311932833,0.66099557336437631,0.41787117652576977,0.34278268402922646,0.30295665447583403,0.56844452284106006,0.66623416575111238,0.29486892890897948,0.30223738346147222,0.46010057125094006,0.48647385691527634,0.43819529670904922,0.53671087047667698,0.52439783629544712,0.44405441284539782,0.33090754826975044,0.69052656492499076,0.33482132008203758,0.56870369790309183,0.56554221853066289,0.55295705519834248,0.59218569182420189,0.23339641426447702,0.27490988912286718,0.52941288151010513,0.70427658696964301,0.48936915239233658,0.62940965168125995,0.5632982103074784,0.3266922415679761,0.36525794335537598,0.67897147954407111,0.27869321981013201,0.68032839527257094,0.74068534127215513,0.42663934260511194,0.66980519673995065,0.4554111857114333,0.36957281130801412,0.65751468527487889,0.49853156108850022,0.55320617028842667,0.29726681122825299,0.57360553391153302,0.58922672557170386,0.24687507568017578,0.39649345073589226,0.4655007254784555,0.68918838684110129,0.7107431861073511,0.66050067485173825,0.13836847258821525,0.67018281239158861,0.67124360056076615,0.62721723899574522,0.50659776455550753,0.45240254146914066,0.49574097860572042,0.22074339224959744,0.50213374581343528,0.67515601963070027,0.46772023933393975,0.54597720534716376,0.35345089933517626,0.69970771225239015,0.41948374176533559,0.72205703353982875,0.61743064551340476,0.56437796734211454,0.42021095797051577,0.28227165582044628,0.29011453902250406,0.28997372505601221,0.59810295604868513,0.49759341703491877,0.63102259015209705,0.69561972596805699,0.26792564918633055,0.33507967608786643,0.54398241133272129,0.51022944262804282,0.34389683535884247,0.3993289873659232,0.34672346652940117,0.5132243924325236,0.40834524921244819,0.40906203373708572,0.34157243534530318,0.551992078787645,0.32592964523030232,0.3092707068107976,0.50442233396249669,0.50645705545454067,0.61945882600053459,0.44201510090467072,0.71672442193036601,0.57553275523952452,0.66687524397011633,0.33727004405576799,0.24632645169417358,0.23755744629300518,0.36060617809897172,0.65532806180152292,0.65702831830774666,0.68255259179751138,0.50519494417600019,0.45405359454395672,0.42712571465337473,0.63072974101258272,0.51470701086058734,0.30941664728671836,0.32491640362744312,0.44502318554771997,0.36353259834223028,0.57501479489539009,0.58433684194587698,0.63321840984286093,0.50320648874964136,0.51926890163599604,0.44520879879693093,0.59054085452265648,0.29505046796489187,0.34836274847992615,0.44501658062004185,0.56711336670667811,0.68653301986183757,0.65956790975023161,0.61806083574685511,0.29448358392640273,0.76743566786330542,0.50277376851748357,0.70294892530423114,0.36980856862740064,0.41246996137007241,0.27650390997048896,0.39433858758388612,0.28050296442516015,0.47214739027645403,0.49677858588036916,0.24897014844545995,0.31747404962447312,0.41216510222980624,0.7197785667923472,0.59570046788852093,0.54099681970955082,0.47076844385730759,0.44537216450310035,0.24238567206345527,0.52406470975859043,0.489612046863796,0.53077872679570515,0.43270109154620329,0.38783963868223409,0.52512591277751475,0.22424658706124223,0.53421417791707138,0.45049831077667146,0.28675543023201416,0.32490757147070909,0.67710658960676828,0.2789635552735546
ADP,0.63412592818464186,0.58034858213861873,0.61680707715728211,0.6794457058451675,0.33391833945299143,0.0,0.639189230177865,0.73832037669303485,0.16631809070830061,0.65380025034426892,0.1843608325323389,0.30929977256168623,0.65818094638790847,0.57916984594273024,0.46936128038053021,0.6672405386459529,0.19147513660190563,0.18035427832916356,0.45842797613676206,0.67338533441902593,0.47367115024549461,0.45686568344323691,0.4330192339662049,0.69610163487956866,0.75795067305051644,0.65772079825475649,0.35528512304743415,0.46193944027471467,0.25146942734625027,0.66347279695425065,0.68350480670046909,0.17344628848759513,0.20331288782700985,0.4248015201887626,0.54102638587780538,0.49446416557592782,0.55031197218664951,0.45388133944719522,0.40007682238662301,0.28636019475805952,0.74207804392104459,0.14909058963454919,0.5694496351396493,0.56506041204649082,0.62264866646697925,0.5679175527697039,0.21776539447213833,0.26860917174461074,0.60009475119779709,0.72540088494095623,0.57721560639659175,0.71161487194726514,0.68632784349296094,0.18948335691507007,0.21329255361497548,0.71196848634816823,0.16829874884596752,0.7311587963071613,0.83364100098665073,0.47019194807853137,0.73215680002444616,0.36680262083175574,0.33731922140018822,0.73535766857330731,0.48487355833608331,0.69650430896662829,0.19763054430036642,0.68026544415747725,0.68415187120409571,0.20955516572528998,0.30843400507266672,0.52164364712132227,0.71492688634040169,0.75080071722782959,0.66580150869584365,0.28461030566413514,0.72238588665056491,0.69065694821522516,0.73313384768512924,0.563097371720235,0.47886621591158951,0.48086982298360775,0.28391862478963403,0.54939163618279274,0.66393687560583659,0.41368129534617232,0.67761733789064582,0.18194587246899915,0.7818219779167952,0.4047493466651621,0.76734220555566524,0.73628197451194022,0.57403216072242802,0.57359650261137329,0.38411516171552651,0.19885216551354379,0.38132321433404165,0.69930756400184668,0.437210888517856,0.7093125618423517,0.7303422743426371,0.2493036489932948,0.26661126353024339,0.67001172679724341,0.5682194285722636,0.2189189412292088,0.44697838906591397,0.45746185892202279,0.61321816952339503,0.41000295310971341,0.63879741042892213,0.29630666462267707,0.63953487096457073,0.19971383086089217,0.18638074521284942,0.60249306990620111,0.5071733070826292,0.72044878471331919,0.54534032863696535,0.73378794968558114,0.5443005135611626,0.77406092957817185,0.25060780833933971,0.19934747513134571,0.20303334012928684,0.19871174927157859,0.64086290431941162,0.62464070674262862,0.68601749993751049,0.46722515651537871,0.26462198629913602,0.18659196880408371,0.66040763245217182,0.52362786608180378,0.31449960167297891,0.20852346184178072,0.49085891376837104,0.43935879589443527,0.58817007086899331,0.64967650999615201,0.61994190704397645,0.56804550137904719,0.55145714704418114,0.52042768028504327,0.65761566463651366,0.36334216021535848,0.19877158686675556,0.34684883295168706,0.63249259877409025,0.73930111267755516,0.67922004022487725,0.64290199453005337,0.15784394107063721,0.80560937827452272,0.6486003464974579,0.79628369707963509,0.22678141582396427,0.460755234929909,0.33598589410926732,0.45567100360145335,0.55324790793318468,0.22168740510134466,0.46000935124458031,0.35080801572002362,0.31374588093202133,0.18258573910426895,0.74263997190551256,0.63073571042979437,0.55444803477413473,0.45185873682766503,0.4278917943867544,0.51048830791066768,0.40678644778947576,0.37154497318318985,0.58305630478122483,0.49389034505677964,0.17114662919260382,0.57777251548002251,0.19409943952502703,0.59575591598057587,0.36004566599561205,0.1568502633967041,0.16636187364203434,0.75709382084165999,0.23193219406084278
ADSK,0.23786532533450469,0.21552904292817118,0.39990544261204036,0.31996910135930789,0.65092984713866486,0.639189230177865,0.0,0.28460938856245122,0.74308666950007329,0.24756130099347143,0.70862478287311215,0.51375299157943588,0.20623295024207644,0.27542870427127875,0.33826595471949239,0.21848063921645039,0.46981877576019021,0.49294134060192923,0.21599425728556806,0.19536313209099646,0.20912797659138896,0.56903368695142342,0.45219123798959598,0.21084713458812898,0.25907546500077128,0.13015978213355872,0.41485833978185083,0.27885810061480071,0.68476742045245953,0.38082477484070448,0.20000301642162621,0.70487829855955098,0.65172946299767442,0.57354914445206495,0.31089720577799851,0.38087395739145546,0.19049099696512584,0.18756449149695889,0.50245042955890395,0.39824952124636409,0.28012338256234581,0.6172908823374319,0.22321506500917782,0.23943537668564557,0.20038835313565914,0.20317294115264176,0.73389110941748081,0.64521577746451853,0.31341448694590063,0.26123794957113844,0.42685751401755628,0.26776516214375889,0.18517008664038273,0.56469824572394944,0.56921247510220951,0.13503561925808605,0.64590640253917198,0.1929992567868189,0.236546325776578,0.38597368692158812,0.17220781458004666,0.43637040826663392,0.43311356236283782,0.25469820139716537,0.23750844146587086,0.28958546579834016,0.68733022781943987,0.22084492722417001,0.2575106963825684,0.73417684679792072,0.58759997060942293,0.15790617641626259,0.16978979898427177,0.35200269426086522,0.22434132763764772,0.72293367555995836,0.198295946898009,0.16470182205682352,0.28542130666437293,0.40800434503891719,0.31339136063423173,0.35207397397599122,0.6796616249802907,0.19451450411852353,0.17071783876674168,0.38850761447035947,0.26725966146878166,0.54714507619623221,0.1910460608310251,0.4850702597809145,0.29500959491015916,0.30297291448522762,0.14619378712788053,0.26335864031013551,0.56456003686437395,0.66770164804894383,0.53899732708927095,0.27108946631916225,0.23684884571442108,0.24998566737425443,0.177797103108567,0.58704948139566648,0.46720561712653313,0.320780227290554,0.24726915103061772,0.56475866143575548,0.47123276617776844,0.49485608862213165,0.21780916728579594,0.41973677944196375,0.41393947231930028,0.58217243325997192,0.18594325663440392,0.58114072683552542,0.59438599021762228,0.34488775092672636,0.27099139241417258,0.23441643111523472,0.44941808235693675,0.25365291112513361,0.20739523884602118,0.36368012367012825,0.51519683939112848,0.75714891404898654,0.71668527314963326,0.49538958425539575,0.15505594858731261,0.18228847204483922,0.22123960021646594,0.27881466863697257,0.37416266147211719,0.51752057910375759,0.1097559137746517,0.20013953637798929,0.58116320043769132,0.5503559837103057,0.47317531969696636,0.54919967673297265,0.23240246901648801,0.24766176681029556,0.18412624001555744,0.30401085033653291,0.25402785536575084,0.21670049586586254,0.23039416507652014,0.59178158746967491,0.5210476437916941,0.27235681362302805,0.22281749957401425,0.18205368292268043,0.12514588214225222,0.16132956605863716,0.70245384805054667,0.20371063411360629,0.27271955156366473,0.26345743526171772,0.47138969368658462,0.54457094429632125,0.5933269451932488,0.45990154653324694,0.4333823469478067,0.40274581075026233,0.29195041695730289,0.7098677978978658,0.62032058557257697,0.42509652064306719,0.17761117222870113,0.21766742467544123,0.31887810121783144,0.31163545962774136,0.37928045385431858,0.43458569525700869,0.29700909356106925,0.27933059690962447,0.31890055944901768,0.3337558014855882,0.46646071865323246,0.26776503387413225,0.69179892545080524,0.3112612939800507,0.29474516123048494,0.71922382184603506,0.62280764611688322,0.2275813223289514,0.67488537445653807
